window_id,group_id
WIN-63a924876d6240986625,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-8f4d77f6658dd2d49e9d,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-7bd755f1fe2fbcfdc305,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-cc1df41c2e92e448ef9f,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-a828af66f9ef88a58d2f,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-7cbecb309ffd4e741c77,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-1582ebec5619786b7c43,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-a1acf3c5b4be577decb9,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-9ba3bf25052407fbc3dd,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-339e3f773ea4f04d351c,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-a4e448fee6f9c3945fb8,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-ce287412b59f15c08bda,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-22861ff2e6f49afcc8b2,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-9212e9dc5a40e0082ec4,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-3a9e83e77d84853f1aeb,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-51d629ba51f44e20dd74,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-0297ffec380417832d0e,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-252e8bea01a0f5b582a5,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-b158b83a5a5ec2e74b67,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-62ddf0ccf489b542318f,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-07fcc2c91ce2a7cd6b31,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-3b6a745344041b8d0011,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-907d01cc68cbfe1c7d12,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-1b8396892fe0446f563e,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-caefd20b04b889329c77,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-71f16ee93267b0d021d0,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-81938c28b2f4f804277b,source_domain/cwru_12khz_fe/OR021@3_3.mat
WIN-0ba128c164e469d0c0bc,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-3b8c35af845397bd5522,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-63866879c08e4a2904da,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-fcbf080e78a5ca2bbded,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-564b4c395a2c1c75b5b8,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-6f6cf52d77fe016559b7,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-21b7fe8298b88f759464,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-42eae0496d1ad7775eee,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-032596b6bf6d9dec92fc,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-9f82d6912851152fae90,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-31648a63cd80c8a96c11,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-df3f7cf61898e5591ee7,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-43d4db7b433b4ec20d3b,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-7d812714370f91f9fec4,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-fd59d8cc6db88352eade,source_domain/cwru_12khz_fe/OR021@6_0.mat
WIN-4a618f2138cdc85801af,source_domain/cwru_48khz_normal/N_0.mat
WIN-502ec8334ffa1a8d63e3,source_domain/cwru_48khz_normal/N_0.mat
WIN-7f0ad7fca14b73edeb2a,source_domain/cwru_48khz_normal/N_0.mat
WIN-fce5ea864f9cca37ec58,source_domain/cwru_48khz_normal/N_0.mat
WIN-d0137db01b87aabbc0bd,source_domain/cwru_48khz_normal/N_0.mat
WIN-dac6e6bdf1c2ddf450df,source_domain/cwru_48khz_normal/N_0.mat
WIN-322a18d691cfd36a08b3,source_domain/cwru_48khz_normal/N_0.mat
WIN-8960803c077ecbaf51d0,source_domain/cwru_48khz_normal/N_0.mat
WIN-b2620e28c94bd7adacec,source_domain/cwru_48khz_normal/N_0.mat
WIN-8a062282a23aa1a2503c,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-d147d1070c37681385ef,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-37d8f92347dd98db598f,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-2461ba3554b3e960c49c,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-d0491981c44a2afa2401,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-05faa8d3c8303cdaaa50,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-c7c4e0c3ec613da8ab91,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-cda646d6bace99617b25,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-c9e90dcf6a76244daa9a,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-153eca5c76a7ffc64a5d,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-2c7646152da2226dde21,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-f92b67ed88c20bfd5bc5,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-377f0242b913af013f10,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-a0eee795005bd4b96ac1,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-b41d078c21a5ce4af4b3,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat
WIN-00350287a61f20ce9d7e,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-3d58573682716e5c5064,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-b2411d5297f747d4822e,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-9bcb88a8ab46670aca83,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-686716d79ca7aa62b9ea,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-a01d42224d12e8be9754,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-23c8cd5488a5d65e01b4,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-a5e6488c5864a2354157,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-6cc9877e5c381959ced4,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-5ed6be496e68b8bb544b,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-4d8793b610fe83ca8f23,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-765f077ef09f54555dec,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-78d37d352e3fd4ed36f6,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-7c837798ee77a25be18b,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-f9742f5fb2bf8c4da815,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat
WIN-b9ada340e976456d07f6,source_domain/cwru_48khz_normal/N_3.mat
WIN-4c4641ae399d641dcb8d,source_domain/cwru_48khz_normal/N_3.mat
WIN-e99483e6afe0dd9ea470,source_domain/cwru_48khz_normal/N_3.mat
WIN-eabf2e5e388ad51c4050,source_domain/cwru_48khz_normal/N_3.mat
WIN-9cae389eae9c405ad2ab,source_domain/cwru_48khz_normal/N_3.mat
WIN-8f40c0c199e2dbb3056e,source_domain/cwru_48khz_normal/N_3.mat
WIN-b7d5045ea15bb00f29be,source_domain/cwru_48khz_normal/N_3.mat
WIN-b2096ed61872a8544781,source_domain/cwru_48khz_normal/N_3.mat
WIN-a5078da3b8f0a47407a3,source_domain/cwru_48khz_normal/N_3.mat
WIN-24c4685f42c93d8a615c,source_domain/cwru_48khz_normal/N_3.mat
WIN-4e9168008e6b27b5d723,source_domain/cwru_48khz_normal/N_3.mat
WIN-a33729b2941a383413bc,source_domain/cwru_48khz_normal/N_3.mat
WIN-e1ec0df17de660c289ac,source_domain/cwru_48khz_normal/N_3.mat
WIN-be62712cf7984f4beba5,source_domain/cwru_48khz_normal/N_3.mat
WIN-1e84f33a83def8b9b6ed,source_domain/cwru_48khz_normal/N_3.mat
