window_id,domain,file_id,independent_object_id,group_id,relative_path,subgroup,signal_var,common_fs_hz,window_start_common_idx,window_end_common_idx_exclusive,window_start_s,window_end_s,native_fs_hz,native_start_idx,native_end_idx_exclusive,class_label,label_status,load_hp,fault_size_in,outer_race_position_clock,fault_bearing_location,analysis_channel,rpm,bearing_model_for_mechanism
WIN-f1107cc11bdac17af08c,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-3014bdc518adf9950ef6,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-77a4bd2a6e9de53d89ca,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-5067f5afa2eabe744cf8,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-58be6c5e49ca140386a7,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-19c4a444de9952f7f4cb,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-14fc350ca3de6b08c1fe,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-2300f48ede3c1dfa5ddc,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-993dae3161d23c470ed8,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-75ec544d8283c18f4ce5,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-11a0bf973c6f23ed135a,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-17d812e2b50736529c3d,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-865046b21f0a63655703,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-a7c54d1d3c47c7e8c1ea,source,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,X306_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,2.0,0.007,12.0,FE,FE,1755.0,SKF6203_FE
WIN-46706137a5972d3a1ecc,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-2c7eb1f0c7ce0c05eb21,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-7d3864499d7d58bc6502,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-f84ed1c02fdc2dd93018,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-10bf77aae85d6fea8141,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-df325a4f39970a7614b7,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-2ebb9e36f146e958cd29,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-9dc3fc35b87ff32438f9,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-ba912dc1cc30dd45177a,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-cee281a823fc518d678a,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-3ca6b628cde95b69795b,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-d4fe139a2b4ff815788c,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-3129d49023847241fc96,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-b74d8c4470bfeba49f02,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-2aed894203967d14a01b,source,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,X307_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,3.0,0.007,12.0,FE,FE,1733.0,SKF6203_FE
WIN-09a41abe2fd00223a4e1,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-2b526834e035ce798e75,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-1715a2eca1dac78ae4a6,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-16cdcd37780c38f5f551,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-24abd296e76c9603c4a2,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-986d4511d7ecbac5c050,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-28369640a77cf3915447,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-43ed1c32539cf447d554,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-9083020b3cc706d9b1b0,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-4cb649991a80a87dfb5f,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-1d9c9219d661f58c147a,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-4f48576279475268a3fb,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-649eeac278ab6d04e72a,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-060be6536c9238296b2e,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-45ac628e7c5ffb741ed6,source,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_12khz_fe,X298_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,0.0,0.007,3.0,FE,FE,1797.0,SKF6203_FE
WIN-c91ca1e4f1129795cf85,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-8730cf62220464d5f536,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-5371b27d3f4fd2278a77,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-61d9ea2bd10f852051a8,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-ce27f35f0030fee76148,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-6ae733112d12a69e7ae7,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-4aff6e3cec25f00228d7,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-3f8a36c31277d6e80322,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-094267f798a58906c9ca,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-467fd7bf969ee55e40dd,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-f6cd5921401e6227410d,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-4163ae8119f72a0c5051,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-fa79573f80bdc7fd9a4c,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-8a3a29c52b32413e9cea,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-2bb1a868957df2438caa,source,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_12khz_fe,X299_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,1.0,0.007,3.0,FE,FE,1776.0,SKF6203_FE
WIN-e78714f90f3cdf5a705f,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-25ae8a4c998efccb9a95,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-6f14fa52842f76b09c00,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-911dc83c78639aeeb03e,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-f7d1779290dc740f9691,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-2226684687bb63a2bc84,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-04247458f0f89dc258af,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-f8ac89bd4c4a37b1f9fb,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-dd83643ea7dfa10be4a7,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-229cab111ea86e18fc74,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-fcce1e7f4b60dd6bf5a8,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-dbd53d16f64ce87a7afa,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
