domain,subgroup,file,relative_path,label,fs,rpm,signal_var,signal_length,window_index,window_start,mean,std,rms,peak_abs,ptp,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor,dominant_freq_0_6k,spectral_centroid_0_6k,f95_0_6k,spectral_entropy_0_6k,energy_0_500,energy_500_1500,energy_1500_3000,energy_3000_6000
source,source_12khz_fe,OR007@12_0.mat,source_domain\cwru_12khz_fe\OR007@12_0.mat,OR,12000,1797.0,X302_FE_time,96000,0,0,-0.00011496108765525374,0.11444209606741268,0.11444215380861454,0.5485779727884688,1.082022977022977,0.0018183278237673876,3.0470707224558926,4.793495705272033,5.986735197966085,1.2489288748771334,7.042165110509715,4122.0703125,2830.1569967063315,4122.0703125,0.7034634854545551,0.056815614843780234,0.15814370404414982,0.08122011030950989,0.7034654686785107
source,source_12khz_fe,OR007@12_0.mat,source_domain\cwru_12khz_fe\OR007@12_0.mat,OR,12000,1797.0,X302_FE_time,96000,1,24000,0.00012587115010698376,0.15117427425534602,0.15117432665693276,0.562705343894848,1.1114865134865135,-0.0994467345228277,2.734680771395001,3.7222282138428198,4.602767316709809,1.2365623632537768,5.3957372129936605,1107.421875,2089.62016852711,4119.140625,0.5501899123359045,0.028205771051279478,0.5019328487064483,0.08447082909222581,0.38523947615972437
source,source_12khz_fe,OR007@12_0.mat,source_domain\cwru_12khz_fe\OR007@12_0.mat,OR,12000,1797.0,X302_FE_time,96000,2,48000,-0.00016448014859431475,0.11418736986433851,0.11418748832623707,0.47546776299825894,0.8793138461538463,-0.04922291103045578,3.027321698224301,4.163921721753519,5.2187068728461075,1.253315317033071,6.155008144963148,4122.0703125,2673.8719596070177,4122.0703125,0.6982942438081116,0.05673277482777971,0.23245795841014333,0.06917637071180527,0.6414307524398434
source,source_12khz_fe,OR007@12_0.mat,source_domain\cwru_12khz_fe\OR007@12_0.mat,OR,12000,1797.0,X302_FE_time,96000,3,84000,-6.749431442848039e-05,0.11008514090813608,0.11008516159885788,0.4438352140247182,0.8577749850149852,-0.014905217002464539,2.960298669696616,4.031744220333607,5.029397564293297,1.2474495626191913,5.9110344589152595,4122.0703125,2840.0793779412406,4122.0703125,0.7093814123115985,0.06066763040499904,0.15304319059292978,0.07714895772923684,0.7089672326136665
source,source_12khz_fe,OR007@12_1.mat,source_domain\cwru_12khz_fe\OR007@12_1.mat,OR,12000,1775.0,X305_FE_time,96000,0,0,-2.2748282988585425e-05,0.15752950647505326,0.1575295081175531,0.746104344646625,1.4419137662337662,-0.11069077876222932,3.743473179554864,4.7362830847229205,6.0543574296362435,1.278292982344403,7.2077415176342905,3471.6796875,2508.5718486111855,3500.9765625,0.6341263153337798,0.02658345670270898,0.31968181126839257,0.06256945588342497,0.5910994093558435
source,source_12khz_fe,OR007@12_1.mat,source_domain\cwru_12khz_fe\OR007@12_1.mat,OR,12000,1775.0,X305_FE_time,96000,1,24000,4.264297242266928e-05,0.19504682307614893,0.19504682773765286,2.138263305685586,4.244280000000001,-0.0014318216656994088,17.614206405482516,10.96282021336275,15.431040774804291,1.4075794799513397,18.809686917230472,1092.7734375,2827.5616036673614,3480.46875,0.685473897579763,0.013840510812125001,0.18862768207530486,0.0666630711849639,0.7306486788954677
source,source_12khz_fe,OR007@12_1.mat,source_domain\cwru_12khz_fe\OR007@12_1.mat,OR,12000,1775.0,X305_FE_time,96000,2,48000,-2.4455555715858146e-05,0.15956563131709572,0.15956563319116537,0.7272430459453264,1.390045194805195,-0.11676617406601812,3.520441066195027,4.557642089944928,5.800223239298165,1.2726368426468304,6.883075406911221,3471.6796875,2532.301201255467,3498.046875,0.626294079206993,0.02623855812999279,0.3138404601477101,0.06320928239876586,0.5966212914375166
source,source_12khz_fe,OR007@12_1.mat,source_domain\cwru_12khz_fe\OR007@12_1.mat,OR,12000,1775.0,X305_FE_time,96000,3,84000,-0.00010647239554269794,0.16268083949978426,0.1626808743421475,0.8361833056855861,1.6215838961038962,-0.02103042236042354,3.5883751581311305,5.140022200285205,6.53934494024781,1.2722406023547452,7.766926452246415,3471.6796875,2589.8749206472394,3477.5390625,0.6037999882256269,0.024480126624358993,0.289879631867999,0.061153158747576174,0.6243840006674929
source,source_12khz_fe,OR007@12_2.mat,source_domain\cwru_12khz_fe\OR007@12_2.mat,OR,12000,1755.0,X306_FE_time,96000,0,0,-0.00010132347499238229,0.16467998651394003,0.16468001768483645,0.7736456617866808,1.3757366233766235,-0.09459782160603823,3.316963582090051,4.697872107729433,5.950338433981479,1.2666028996734977,7.060950512991261,3433.59375,2752.6787634591706,3468.75,0.6223445098646769,0.02388459275927253,0.22398924753586646,0.052596282120077914,0.6987362871737077
source,source_12khz_fe,OR007@12_2.mat,source_domain\cwru_12khz_fe\OR007@12_2.mat,OR,12000,1755.0,X306_FE_time,96000,1,24000,2.0884730595661185e-06,0.16097978008324598,0.1609797800967934,0.7118586487996678,1.3144374025974028,-0.11966036519514069,3.2507038082368283,4.422037651978538,5.588247318902539,1.2637267609803127,6.618821238747583,3430.6640625,2717.876028705327,3486.328125,0.6435844777190373,0.023699449604730416,0.23495915079129986,0.05989085126409421,0.680920971387057
source,source_12khz_fe,OR007@12_2.mat,source_domain\cwru_12khz_fe\OR007@12_2.mat,OR,12000,1755.0,X306_FE_time,96000,2,48000,0.00011883340812450153,0.20480335960089321,0.20480339407634743,1.6705184940574753,3.327555844155844,-0.03317010798232035,10.617807837585747,8.156693406294702,11.413094361757201,1.399230520653594,13.954515263032759,3433.59375,2882.5635461899537,3474.609375,0.6802984820567991,0.014287113586898777,0.16814842869763902,0.07255362570174628,0.7443242230824592
source,source_12khz_fe,OR007@12_2.mat,source_domain\cwru_12khz_fe\OR007@12_2.mat,OR,12000,1755.0,X306_FE_time,96000,3,84000,-2.7883648152555313e-05,0.1598310441828339,0.15983104661508302,0.6523479994490183,1.2739506493506494,-0.075437992210918,3.2291369608647065,4.081484875813707,5.173050712097618,1.267443312780603,6.142725762597288,3433.59375,2676.545270500331,3480.46875,0.6539682395386317,0.022984645626374416,0.25348910499254085,0.06462875364006036,0.6583996924700206
source,source_12khz_fe,OR007@12_3.mat,source_domain\cwru_12khz_fe\OR007@12_3.mat,OR,12000,1733.0,X307_FE_time,96000,0,0,0.0007472327046073358,0.16716470290374946,0.16716637297499057,0.761036733572449,1.3863054545454547,-0.010205817392409514,3.3058526150411343,4.55257071158536,5.782199226329895,1.2700954235770117,6.8695812060908095,3386.71875,2829.3944359162465,3471.6796875,0.6135389274666387,0.020530544537311044,0.1890567773071933,0.0583964981947648,0.7316595063691239
source,source_12khz_fe,OR007@12_3.mat,source_domain\cwru_12khz_fe\OR007@12_3.mat,OR,12000,1733.0,X307_FE_time,96000,1,24000,4.452737993201122e-05,0.1688322853707376,0.16883229124250415,0.6392512790269945,1.2554145454545456,-0.01724600249779706,3.18301360838585,3.7863093269581496,4.798700724970054,1.2673821155538862,5.695741951395212,3386.71875,2860.320313715786,3471.6796875,0.6094479178982638,0.019085836717297848,0.17964662049947375,0.05504328853022749,0.7459935224182473
source,source_12khz_fe,OR007@12_3.mat,source_domain\cwru_12khz_fe\OR007@12_3.mat,OR,12000,1733.0,X307_FE_time,96000,2,48000,-0.0004183874252627941,0.16761661156164162,0.16761713372875658,0.7265660842217996,1.3419163636363636,-0.057627506356441205,3.3461867039382476,4.334676700731665,5.516333681831769,1.2726055626865407,6.557298468917611,3386.71875,2852.990844345109,3474.609375,0.6213852046394285,0.019512796335675115,0.1778923587615359,0.0592980905614793,0.7430750493210311
source,source_12khz_fe,OR007@12_3.mat,source_domain\cwru_12khz_fe\OR007@12_3.mat,OR,12000,1733.0,X307_FE_time,96000,3,84000,-0.00013293413521950348,0.17719373512712833,0.17719378499198898,0.7457525777282932,1.4519948051948053,-0.08452434901080015,3.3100455442758476,4.208683604550805,5.36730360823118,1.2752927310566375,6.397930444563367,3386.71875,2902.8830146053806,3471.6796875,0.5931306620055268,0.017657948978768094,0.1611604114552702,0.0501275553087844,0.7708624257568921
source,source_12khz_fe,OR007@3_0.mat,source_domain\cwru_12khz_fe\OR007@3_0.mat,OR,12000,1797.0,X298_FE_time,96000,0,0,0.0009189284979313473,0.09438065476322954,0.09438512818829158,0.46922813886470605,0.8975202797202797,0.031929486591391505,3.118212819558484,4.97142026362096,6.239755853298391,1.255125401264612,7.360758339241015,3574.21875,2885.8897656782187,4136.71875,0.7487306854961029,0.06088402825383717,0.20758642158654123,0.03218507292357599,0.6989614458360572
source,source_12khz_fe,OR007@3_0.mat,source_domain\cwru_12khz_fe\OR007@3_0.mat,OR,12000,1797.0,X298_FE_time,96000,1,24000,0.00029761701940986875,0.09486616526322066,0.09486663210865523,0.3795655474489803,0.7270381618381618,0.03302371074869513,2.998658616175216,4.001043770693207,5.006716298740864,1.2513525433941055,5.897717884303841,3577.1484375,2885.9639934761267,4163.0859375,0.7508200855104277,0.07006712577624115,0.19182543068121433,0.028387112081772498,0.7094769863031136
source,source_12khz_fe,OR007@3_0.mat,source_domain\cwru_12khz_fe\OR007@3_0.mat,OR,12000,1797.0,X298_FE_time,96000,2,48000,-0.00016271856500571556,0.0973270809059207,0.09732721692825204,0.45853998701655424,0.8500535064935066,0.005528675203450786,3.0555807426124595,4.711323322333061,5.906821130414123,1.25374989705193,6.973231046854098,3574.21875,2874.715686494173,4125.0,0.7462438351435241,0.05932260363314751,0.21212223726106588,0.031110307259992767,0.6971143038687506
source,source_12khz_fe,OR007@3_0.mat,source_domain\cwru_12khz_fe\OR007@3_0.mat,OR,12000,1797.0,X298_FE_time,96000,3,84000,-0.00036041212144927214,0.09831459034274054,0.09831525095913746,0.5055882047916376,0.9731907692307693,-0.03585919947556784,3.214607924837279,5.142520614595506,6.483722974332218,1.2608064138555246,7.680236734273361,3574.21875,2899.99018301221,4142.578125,0.7471679130120913,0.056082958796014326,0.2076268637953304,0.029622399888272366,0.7064020860128966
source,source_12khz_fe,OR007@3_1.mat,source_domain\cwru_12khz_fe\OR007@3_1.mat,OR,12000,1776.0,X299_FE_time,96000,0,0,4.6319665604427926e-05,0.09735511822575427,0.09735512924475018,0.3908096230416883,0.7507309090909091,-0.019994115800093686,3.0819462792788253,4.0142684424482775,5.057567629415778,1.2598977128393658,5.991956550035556,3764.6484375,2707.2567508823436,4119.140625,0.7314736161011117,0.06744698027219703,0.27483951686281727,0.02714511205434811,0.6304624680008851
source,source_12khz_fe,OR007@3_1.mat,source_domain\cwru_12khz_fe\OR007@3_1.mat,OR,12000,1776.0,X299_FE_time,96000,1,24000,0.00024470070456546693,0.09644619747455868,0.09644650789809024,0.3578104622025275,0.7124486313686315,-0.023044639340076948,2.9114789867862236,3.709936938068264,4.631764109407541,1.2484751591953587,5.4635432393020515,3386.71875,2741.022168436573,4119.140625,0.7253590241662802,0.07121825973938513,0.2512215463273712,0.0222635816921564,0.6551775886102678
source,source_12khz_fe,OR007@3_1.mat,source_domain\cwru_12khz_fe\OR007@3_1.mat,OR,12000,1776.0,X299_FE_time,96000,2,48000,0.000229826698571461,0.09698353768123788,0.09698380999671782,0.4739553320032668,0.8534265734265735,0.02844322247922676,3.1606658494370623,4.8869531111885545,6.183591514705734,1.265326548864322,7.3443131359386475,3764.6484375,2714.822750480809,4119.140625,0.7227914568760041,0.07728868567849734,0.256305919807409,0.026712642116856745,0.6395995775661434
source,source_12khz_fe,OR007@3_1.mat,source_domain\cwru_12khz_fe\OR007@3_1.mat,OR,12000,1776.0,X299_FE_time,96000,3,84000,-0.00020926127345651132,0.09740395014792899,0.09740417493465464,0.4198667658988312,0.8162415584415585,0.044798499082724645,2.9857714393448305,4.310562316001299,5.396091767524469,1.2518301260692046,6.363880971362064,3533.203125,2666.236795465262,4119.140625,0.7422102332856596,0.07656357800400303,0.27405974342516726,0.025187197685674557,0.6240766856787495
source,source_12khz_fe,OR007@3_2.mat,source_domain\cwru_12khz_fe\OR007@3_2.mat,OR,12000,1755.0,X300_FE_time,96000,0,0,0.00043360414150253476,0.10803850328991026,0.10803937340467816,0.41167923027408193,0.8011643556443557,-0.04102130849151639,2.9665020436538576,3.810455552424053,4.7646139330207555,1.2504053301305682,5.610478072152005,1406.25,2546.1445928961293,4119.140625,0.6974830200182857,0.060551753105093475,0.3529983921176894,0.022051648757909978,0.5639648096561908
source,source_12khz_fe,OR007@3_2.mat,source_domain\cwru_12khz_fe\OR007@3_2.mat,OR,12000,1755.0,X300_FE_time,96000,1,24000,0.0006569580675764606,0.10499731660365212,0.10499937184512159,0.44410944006429176,0.832294105894106,-0.0508764853489901,2.9487274958759877,4.2296390183661465,5.281143598466344,1.2486038585051835,6.212586373107066,1406.25,2517.671414222645,4119.140625,0.7091022934215854,0.06101852783637254,0.36853625635738957,0.02339567793067698,0.54650587538127
source,source_12khz_fe,OR007@3_2.mat,source_domain\cwru_12khz_fe\OR007@3_2.mat,OR,12000,1755.0,X300_FE_time,96000,2,48000,-0.00046071240195400865,0.10257048710185496,0.10257152177982495,0.444835934561083,0.8529795404595406,-0.06976858609456196,3.0803816533620454,4.336836646643591,5.453079437746441,1.2573864044230438,6.442139792564921,1406.25,2432.906749245668,4119.140625,0.7125109541711832,0.06337682470758696,0.4015015545571583,0.024342752540412717,0.5102405828452781
source,source_12khz_fe,OR007@3_2.mat,source_domain\cwru_12khz_fe\OR007@3_2.mat,OR,12000,1755.0,X300_FE_time,96000,3,84000,-0.000381645139216746,0.10694628008470979,0.10694696104597588,0.47341041908527076,0.9203596003996005,-0.04534778159466016,3.138956306099722,4.426590661863947,5.565680918419282,1.2573290244152926,6.5731384915735696,1406.25,2552.3734939306737,4119.140625,0.7052081492063673,0.058215383638380816,0.35276694535045505,0.021517674552536163,0.5671796654870762
source,source_12khz_fe,OR007@3_3.mat,source_domain\cwru_12khz_fe\OR007@3_3.mat,OR,12000,1733.0,X301_FE_time,96000,0,0,0.00012807756733690463,0.1474546677155021,0.1474547233389029,0.5737735566983974,1.0351251548451548,-0.12522136999108058,2.7810587345730617,3.89118465453136,4.837561568352115,1.2432104867307885,5.696428498027241,1391.6015625,2022.122897080542,3814.453125,0.5262427146643327,0.02781355457974787,0.6536646151813508,0.01696783600947476,0.3015052165111858
source,source_12khz_fe,OR007@3_3.mat,source_domain\cwru_12khz_fe\OR007@3_3.mat,OR,12000,1733.0,X301_FE_time,96000,1,24000,1.8540943960280837e-05,0.1460087801201836,0.1460087812973957,0.5324433269281676,1.0454475524475526,-0.13057910143635815,2.8475803013919694,3.6466527711098564,4.538959280487063,1.2446919313007547,5.340398334248535,1391.6015625,2002.5767881261565,3817.3828125,0.5257228313879992,0.029193806252698414,0.6613826599488978,0.018379847417118213,0.2909576224622621
source,source_12khz_fe,OR007@3_3.mat,source_domain\cwru_12khz_fe\OR007@3_3.mat,OR,12000,1733.0,X301_FE_time,96000,2,48000,-3.4381769188402735e-06,0.14862683792618914,0.14862683796595674,0.5680434068482475,1.0911668331668332,-0.12318838090940999,2.743038078113068,3.821943698852942,4.728831940142756,1.237284563226344,5.543714464599916,1391.6015625,2056.0165357135797,3817.3828125,0.5379730936507383,0.02853361189155826,0.6371514507781545,0.017325089353575813,0.3169289454322604
source,source_12khz_fe,OR007@3_3.mat,source_domain\cwru_12khz_fe\OR007@3_3.mat,OR,12000,1733.0,X301_FE_time,96000,3,84000,-0.0001224200650307285,0.14785411195013062,0.14785416263072906,0.5779187714836121,1.0710097102897103,-0.15544449668159585,2.798457827063792,3.908708156719779,4.842301006847813,1.2388494644938552,5.6700865425917355,1391.6015625,2012.2825362225803,3817.3828125,0.5283911057149032,0.029682784387612002,0.653898772793092,0.017821095750398905,0.29856267818016435
source,source_12khz_fe,OR007@6_0.mat,source_domain\cwru_12khz_fe\OR007@6_0.mat,OR,12000,1797.0,X294_FE_time,96000,0,0,-0.00016776148400875508,0.4029000463194936,0.40290008124616405,2.9652999945765974,5.632374025974026,0.18741063981438366,12.736194484674225,7.359889294133692,12.653847978011811,1.719298684025905,17.62843797583282,3407.2265625,3268.4840122435403,3861.328125,0.741114699310983,0.005220307554443872,0.06510974728954928,0.06888557912665695,0.8606983820000019
source,source_12khz_fe,OR007@6_0.mat,source_domain\cwru_12khz_fe\OR007@6_0.mat,OR,12000,1797.0,X294_FE_time,96000,1,24000,6.922423027695763e-05,0.44467198171309913,0.4446719871013339,3.1762701244467273,5.877083116883117,0.3613866900135698,12.031489382642508,7.142950796483975,12.261695576826535,1.7166148733426279,17.111826807989686,3316.40625,3225.2473150482115,3852.5390625,0.7358019605406094,0.004269250417471813,0.06757220688166114,0.08217258616304308,0.8458943481633421
source,source_12khz_fe,OR007@6_0.mat,source_domain\cwru_12khz_fe\OR007@6_0.mat,OR,12000,1797.0,X294_FE_time,96000,2,48000,0.0003002141653418941,0.4048643422381119,0.40486445354518846,3.3632571374337408,6.056346753246754,0.23656735566952505,12.756834298164051,8.307118859102427,14.253037635216453,1.7157618516031767,19.81386396182915,3588.8671875,3296.108856294648,3849.609375,0.7322761259558097,0.004985617680014648,0.05924752978088189,0.056542540542905514,0.879165927906292
source,source_12khz_fe,OR007@6_0.mat,source_domain\cwru_12khz_fe\OR007@6_0.mat,OR,12000,1797.0,X294_FE_time,96000,3,84000,9.242823460596285e-05,0.4241035425899501,0.42410355266175753,3.0596064880830913,5.7673298701298705,0.2756173416860189,12.123162431634094,7.214291106200793,12.046384124946862,1.669794571300901,16.460955227475917,3600.5859375,3257.312299705521,3852.5390625,0.7433247038230568,0.004092782621394865,0.07039861722393474,0.06829200632121836,0.857113710418633
source,source_12khz_fe,OR007@6_1.mat,source_domain\cwru_12khz_fe\OR007@6_1.mat,OR,12000,1776.0,X295_FE_time,96000,0,0,0.0002026061542984521,0.3527486620344992,0.3527487202193413,2.8439284363491035,5.499857142857143,0.0645105510240243,14.483033085312648,8.062193491652272,13.675526424404769,1.69625380965191,18.533518308306306,3600.5859375,3226.5722239727,3817.3828125,0.7155222732888387,0.009484295582648931,0.08587367440527244,0.04755366435461224,0.8570206460173475
source,source_12khz_fe,OR007@6_1.mat,source_domain\cwru_12khz_fe\OR007@6_1.mat,OR,12000,1776.0,X295_FE_time,96000,1,24000,-6.744103184873336e-05,0.3477287885568143,0.34772879509681454,2.637836228556896,5.069787012987014,0.11031659653040313,15.38679466196433,7.58590104053616,12.934794620651314,1.7051098546495018,17.473766167601443,3448.2421875,3233.102916273763,3814.453125,0.7104137889837175,0.00891111009551325,0.08514807244857249,0.04203610532928281,0.8638512999865717
source,source_12khz_fe,OR007@6_1.mat,source_domain\cwru_12khz_fe\OR007@6_1.mat,OR,12000,1776.0,X295_FE_time,96000,2,48000,-1.961702844404963e-06,0.34763341210502896,0.3476334121105639,2.793929735050402,5.522214285714286,0.14764187811896534,15.9583241619821,8.037000005493612,13.955325274040854,1.7363848779969746,19.06513198615218,3448.2421875,3202.2799998116466,3840.8203125,0.7341420270050563,0.009583516194414417,0.08673276615698042,0.058116043792131165,0.8454964876626909
source,source_12khz_fe,OR007@6_1.mat,source_domain\cwru_12khz_fe\OR007@6_1.mat,OR,12000,1776.0,X295_FE_time,96000,3,84000,-0.00022746397557167687,0.35661739783525304,0.3566174703777807,2.902463501284169,5.714485714285715,0.09316331543053362,15.205618067155845,8.138870757513146,14.042156490325558,1.725319999377506,19.184778629586443,3600.5859375,3218.2443522802682,3832.03125,0.7304815749987733,0.009367491543904542,0.08623804986336014,0.05329326763915029,0.8510626284722308
source,source_12khz_fe,OR007@6_2.mat,source_domain\cwru_12khz_fe\OR007@6_2.mat,OR,12000,1756.0,X296_FE_time,96000,0,0,0.00024921397347205755,0.36600266048577607,0.3660027453316038,3.1226535779345115,6.131548051948053,0.08912279320034987,15.39398271877795,8.531776380794112,14.538872972312932,1.7040850959246514,19.6467604512029,3588.8671875,3277.347788862959,3744.140625,0.7132443320979184,0.008290075411401553,0.0655991038881391,0.04258822836726864,0.8834285635321482
source,source_12khz_fe,OR007@6_2.mat,source_domain\cwru_12khz_fe\OR007@6_2.mat,OR,12000,1756.0,X296_FE_time,96000,1,24000,7.736884360192769e-05,0.3418686255064407,0.3418686342611748,2.7954853831044506,5.3608363636363645,0.06784494648759185,15.43206353514673,8.177074767732648,14.053598653343505,1.7186584509119267,19.067586724358065,3588.8671875,3218.5631902897776,3785.15625,0.7163311661477152,0.008468684899312526,0.08816824084320389,0.046596513154616416,0.8567096806256618
source,source_12khz_fe,OR007@6_2.mat,source_domain\cwru_12khz_fe\OR007@6_2.mat,OR,12000,1756.0,X296_FE_time,96000,2,48000,-8.895474947166598e-05,0.34845488151789267,0.3484548928722283,2.823067863648797,5.5035155844155845,0.08918452547289571,15.46385287430519,8.101673764345332,13.77183637998988,1.6998754554347586,18.567229772267115,3588.8671875,3252.401992209725,3773.4375,0.7157874575358205,0.008909422499964575,0.07854487696327153,0.04305965966829186,0.8694256586275292
source,source_12khz_fe,OR007@6_2.mat,source_domain\cwru_12khz_fe\OR007@6_2.mat,OR,12000,1756.0,X296_FE_time,96000,3,84000,-0.0002326502040171202,0.35463688399742915,0.35463696030944586,3.0011710973901646,5.584407792207793,0.11098220704051807,16.062889014960504,8.462657402553214,14.673233893195759,1.7338801744151213,19.993476569050888,3588.8671875,3280.264506132842,3764.6484375,0.7004900428888188,0.008529946752820285,0.0689147614263578,0.04050680322619294,0.8819721937526561
source,source_12khz_fe,OR007@6_3.mat,source_domain\cwru_12khz_fe\OR007@6_3.mat,OR,12000,1733.0,X297_FE_time,96000,0,0,4.087844382979898e-05,0.3535424518273712,0.3535424541906619,2.7636411297812784,5.316122077922078,0.0018459004116625729,15.1263666612319,7.8169993363316355,13.12804674949212,1.679422779075701,17.547857457760802,3600.5859375,3213.907024796361,3708.984375,0.6982376589858801,0.00831678382442955,0.0891462529193465,0.04978533114057596,0.852677118159086
source,source_12khz_fe,OR007@6_3.mat,source_domain\cwru_12khz_fe\OR007@6_3.mat,OR,12000,1733.0,X297_FE_time,96000,1,24000,0.00025808147413282936,0.3501947070953672,0.35019480219394655,2.7504432858031373,5.442135064935066,0.037755260854746786,15.224786489872107,7.854038005601294,13.130026000173219,1.6717548337265158,17.475285420501546,3600.5859375,3247.872075498716,3691.40625,0.7021547838999306,0.006472013221144211,0.07978925075221799,0.04590981937522557,0.8677802312272347
source,source_12khz_fe,OR007@6_3.mat,source_domain\cwru_12khz_fe\OR007@6_3.mat,OR,12000,1733.0,X297_FE_time,96000,2,48000,-0.00015793075530439992,0.35215745300529927,0.35215748841860944,3.2506203505604994,5.866107792207792,0.07564181242340672,16.415320563118605,9.230587045439336,15.58428197695445,1.6883305363129757,20.86397178987824,3600.5859375,3230.9674365721808,3720.703125,0.7272003624478229,0.00748044900259622,0.08616546835607419,0.04563394778031214,0.8606607628954567
source,source_12khz_fe,OR007@6_3.mat,source_domain\cwru_12khz_fe\OR007@6_3.mat,OR,12000,1733.0,X297_FE_time,96000,3,84000,-3.601657781522327e-05,0.35921872225095886,0.35921872405653543,3.020951519391668,5.670584415584416,0.05241160169460825,15.077502415187128,8.409783001477974,13.963762919467136,1.6604189331608448,18.58223861122937,3600.5859375,3286.5898112653067,3703.125,0.6945245609784105,0.0072284247917016806,0.07167086810603532,0.03553515879887822,0.8855056062185808
source,source_12khz_fe,OR014@3_0.mat,source_domain\cwru_12khz_fe\OR014@3_0.mat,OR,12000,1796.0,X310_FE_time,96000,0,0,-4.763842622252953e-06,0.4160356990860537,0.4160356991133281,2.892781691223575,5.686844155844156,-0.0068904693955731434,10.31361027413842,6.9532054517961654,10.938907524466016,1.5732179352781765,14.532424928692876,3336.9140625,3250.3523467914206,3521.484375,0.6749670876908643,0.003954078325000154,0.032420105841620236,0.04056107388305824,0.920924000824299
source,source_12khz_fe,OR014@3_0.mat,source_domain\cwru_12khz_fe\OR014@3_0.mat,OR,12000,1796.0,X310_FE_time,96000,1,24000,0.00033594546473705427,0.4309922658876442,0.43099239681730017,3.1412079191660363,6.00838051948052,0.10276251344655052,10.35964423444987,7.288313998936556,11.53419095212684,1.5825595540728683,15.35056613688224,3333.984375,3235.7827402894814,3521.484375,0.682529990209857,0.0045627026931032285,0.03372389954275619,0.043699145635649674,0.9153253341645248
source,source_12khz_fe,OR014@3_0.mat,source_domain\cwru_12khz_fe\OR014@3_0.mat,OR,12000,1796.0,X310_FE_time,96000,2,48000,9.462381971540889e-05,0.41950057060586937,0.41950058127768697,2.8656053217634385,5.720583116883118,0.05684327734773448,10.480310160758759,6.830992493571135,10.854265251768943,1.588973382997912,14.502787628230225,3336.9140625,3245.6260788010422,3530.2734375,0.6896856065361492,0.00486705246831618,0.03240740453663726,0.043491021300880665,0.9163463361487991
source,source_12khz_fe,OR014@3_0.mat,source_domain\cwru_12khz_fe\OR014@3_0.mat,OR,12000,1796.0,X310_FE_time,96000,3,84000,-1.8178128336537518e-05,0.4027101659266344,0.40271016633691004,2.734307919166036,5.399859740259741,0.0684340651518862,10.24913069627775,6.789766307691637,10.640630451121503,1.5671570962672277,14.057550657868664,3336.9140625,3229.2575808012216,3527.34375,0.691315082353918,0.004882154191302877,0.03809720106340264,0.04229802529646179,0.9125496060057329
source,source_12khz_fe,OR014@3_1.mat,source_domain\cwru_12khz_fe\OR014@3_1.mat,OR,12000,1774.0,X309_FE_time,121168,0,0,0.006488144480519481,0.2846963588526994,0.2847702806874079,2.079214285714286,3.9023376623376627,0.04766453192130575,6.814661471627799,7.301373867694208,10.382724688758204,1.4220234269417893,13.049049132521107,3011.71875,3043.5092878650876,3509.765625,0.7076379740511696,0.007937859706645681,0.05742234365610845,0.12407377186537201,0.8056917989362933
source,source_12khz_fe,OR014@3_1.mat,source_domain\cwru_12khz_fe\OR014@3_1.mat,OR,12000,1774.0,X309_FE_time,121168,1,36000,0.005898491774891775,0.2884838779123515,0.28854417343028604,2.021492207792208,3.8011207792207795,0.04525228688308471,6.452869044223248,7.005832707530332,9.908604924964434,1.414336501966379,12.435664205008834,3011.71875,3055.2091088252455,3512.6953125,0.6944978204223458,0.006985842276728843,0.05056858318358524,0.12182581809269993,0.8140403160157369
source,source_12khz_fe,OR014@3_1.mat,source_domain\cwru_12khz_fe\OR014@3_1.mat,OR,12000,1774.0,X309_FE_time,121168,2,72000,0.0060127841991342,0.2850874734345844,0.28515087424579333,1.7194675324675326,3.361701298701299,0.03971199189759051,6.574885452040302,6.030027216326759,8.632626634773084,1.4316065790498118,10.89081305676089,3011.71875,3061.160350073819,3527.34375,0.705047716077887,0.007545676530499557,0.051878063201528525,0.1212420293225333,0.8106994498685984
source,source_12khz_fe,OR014@3_1.mat,source_domain\cwru_12khz_fe\OR014@3_1.mat,OR,12000,1774.0,X309_FE_time,121168,3,108000,0.005868004761904763,0.2944347023068227,0.2944931703832757,1.7869454545454548,3.530802597402598,0.02724287401985361,6.654680085396418,6.067867218155589,8.667018701278684,1.4283467962708178,10.91768046590003,3011.71875,3082.034439042198,3509.765625,0.7063646504402781,0.006753886191475837,0.04836465472221662,0.10633072763176424,0.8283426543850742
source,source_12khz_fe,OR014@3_2.mat,source_domain\cwru_12khz_fe\OR014@3_2.mat,OR,12000,1752.0,X311_FE_time,96000,0,0,-6.903846551352635e-05,0.4005060166780468,0.40050602262840646,2.4873014138072143,4.739307792207793,0.07600127142419691,8.617253862378888,6.210397030929913,9.65917162009031,1.5553227228404556,12.787970461142077,3319.3359375,3240.6339102253764,3527.34375,0.6661209690655869,0.003761018938480672,0.053378627596700395,0.02412339608696624,0.9182351671925739
