window_id,domain,file_id,independent_object_id,group_id,relative_path,subgroup,signal_var,common_fs_hz,window_start_common_idx,window_end_common_idx_exclusive,window_start_s,window_end_s,native_fs_hz,native_start_idx,native_end_idx_exclusive,class_label,label_status,load_hp,fault_size_in,outer_race_position_clock,fault_bearing_location,analysis_channel,rpm,bearing_model_for_mechanism
WIN-dcb4f4d13ea7ec9e0318,target,RAWFILE-171,target_domain/train_bearing_a_to_p/J.mat,target_domain/train_bearing_a_to_p/J.mat,target_domain/train_bearing_a_to_p/J.mat,target_32khz,J,12000,84000,96000,7.0,8.0,32000,224000,256000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-00005ef08b5937a448ec,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,0,12000,0.0,1.0,32000,0,32000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-d46f74e336cca1a21b13,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,6000,18000,0.5,1.5,32000,16000,48000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-8f32ec1fcb6441cbe8ce,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,12000,24000,1.0,2.0,32000,32000,64000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-9b5bd703fcceac574f99,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,18000,30000,1.5,2.5,32000,48000,80000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-dc25777e29573c38bb4d,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,24000,36000,2.0,3.0,32000,64000,96000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-6bb673ec2051f34caebd,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,30000,42000,2.5,3.5,32000,80000,112000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-6049731cb8126b13ec79,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,36000,48000,3.0,4.0,32000,96000,128000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-928350ea44265f1f99b5,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,42000,54000,3.5,4.5,32000,112000,144000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-7da15058a37bb3177edf,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,48000,60000,4.0,5.0,32000,128000,160000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-e03927f2b662415ba860,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,54000,66000,4.5,5.5,32000,144000,176000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-59f04e2ad818a713febf,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,60000,72000,5.0,6.0,32000,160000,192000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-69d56648cfa2f73fce0f,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,66000,78000,5.5,6.5,32000,176000,208000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-2c312c6fe5d9db64a853,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,72000,84000,6.0,7.0,32000,192000,224000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-bc10f1806b4c6bb72e00,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,78000,90000,6.5,7.5,32000,208000,240000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-016538dca29b5251f1ec,target,RAWFILE-172,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_domain/train_bearing_a_to_p/K.mat,target_32khz,K,12000,84000,96000,7.0,8.0,32000,224000,256000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-12846dc316f611165406,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,0,12000,0.0,1.0,32000,0,32000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-e002679b477d6bf7c57a,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,6000,18000,0.5,1.5,32000,16000,48000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-2b15d40845fc1d72ec3c,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,12000,24000,1.0,2.0,32000,32000,64000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-5d02a87d491be5b7c15b,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,18000,30000,1.5,2.5,32000,48000,80000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-09a7624da027ba8421e6,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,24000,36000,2.0,3.0,32000,64000,96000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-cab14afbc17a01e583fc,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,30000,42000,2.5,3.5,32000,80000,112000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-def22f3c9bc92f19d00e,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,36000,48000,3.0,4.0,32000,96000,128000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-aa9fbb7a26cf896a174a,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,42000,54000,3.5,4.5,32000,112000,144000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-cf4c3811cf206406926c,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,48000,60000,4.0,5.0,32000,128000,160000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-1d3f50be8e2beac2c844,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,54000,66000,4.5,5.5,32000,144000,176000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-bb332de3592efd76dc78,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,60000,72000,5.0,6.0,32000,160000,192000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-f07ce7b1c0c3597598b1,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,66000,78000,5.5,6.5,32000,176000,208000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-d256ecf2f53709ba4780,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,72000,84000,6.0,7.0,32000,192000,224000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-2ce4557a1e1b60993803,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,78000,90000,6.5,7.5,32000,208000,240000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-1598c5b315e4df738c50,target,RAWFILE-173,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_domain/train_bearing_a_to_p/L.mat,target_32khz,L,12000,84000,96000,7.0,8.0,32000,224000,256000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-c19220b112106a4f7a83,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,0,12000,0.0,1.0,32000,0,32000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-f15530a6e3c9e0be4f91,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,6000,18000,0.5,1.5,32000,16000,48000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-0490b7d1b66735cebb8f,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,12000,24000,1.0,2.0,32000,32000,64000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-69bc7a1eb5c1e357e756,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,18000,30000,1.5,2.5,32000,48000,80000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-c926d60064ee10f18654,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,24000,36000,2.0,3.0,32000,64000,96000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-e7e2aebf85ce12163e51,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,30000,42000,2.5,3.5,32000,80000,112000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-eee8fc2c024c8a9bc6d3,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,36000,48000,3.0,4.0,32000,96000,128000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-fe94dc28db17cff4dd7c,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,42000,54000,3.5,4.5,32000,112000,144000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-f53ea0dcc5306ad26b0a,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,48000,60000,4.0,5.0,32000,128000,160000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-04e4dfddc0d269a76cf4,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,54000,66000,4.5,5.5,32000,144000,176000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-e38447fa34f4f4a7ad1f,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,60000,72000,5.0,6.0,32000,160000,192000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-ec5d9dc0a0a908f081a5,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,66000,78000,5.5,6.5,32000,176000,208000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-7396efeed968fd4b75ac,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,72000,84000,6.0,7.0,32000,192000,224000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-b45fa10b33a9c150fee1,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,78000,90000,6.5,7.5,32000,208000,240000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-7ffc369c9f14c248aef4,target,RAWFILE-174,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_domain/train_bearing_a_to_p/M.mat,target_32khz,M,12000,84000,96000,7.0,8.0,32000,224000,256000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-9cdfcb0fb30880bc2c42,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,0,12000,0.0,1.0,32000,0,32000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-2eee7bc9f992a6457bf5,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,6000,18000,0.5,1.5,32000,16000,48000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-1d4bec60f7a389cbd66f,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,12000,24000,1.0,2.0,32000,32000,64000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-6d16a9de444e2cb28c22,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,18000,30000,1.5,2.5,32000,48000,80000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-b445f79e29010ffc69ea,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,24000,36000,2.0,3.0,32000,64000,96000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-0416bab4dc33c42cb4c2,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,30000,42000,2.5,3.5,32000,80000,112000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-88eb1ef3da16e7d6fd5f,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,36000,48000,3.0,4.0,32000,96000,128000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-6ae521da620db7e8b18c,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,42000,54000,3.5,4.5,32000,112000,144000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-4beaf8468c00bb63a8ef,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,48000,60000,4.0,5.0,32000,128000,160000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-f7841712081a0157c586,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,54000,66000,4.5,5.5,32000,144000,176000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-de34c22ec8935a2dcaaa,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,60000,72000,5.0,6.0,32000,160000,192000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-a83d2708ffa269b4ff14,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,66000,78000,5.5,6.5,32000,176000,208000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-a254a630dc6b707787c1,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,72000,84000,6.0,7.0,32000,192000,224000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-5df94f68f55c91d5f00f,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,78000,90000,6.5,7.5,32000,208000,240000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-d4ee1a98ad3ef847ef25,target,RAWFILE-175,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_domain/train_bearing_a_to_p/N.mat,target_32khz,N,12000,84000,96000,7.0,8.0,32000,224000,256000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-fe4b7ab8b9cbd48e48d6,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,0,12000,0.0,1.0,32000,0,32000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-71189cdb3b575c7bd4de,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,6000,18000,0.5,1.5,32000,16000,48000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-893b295add1273511a5f,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,12000,24000,1.0,2.0,32000,32000,64000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-0a4a85e0ad526bf5efee,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,18000,30000,1.5,2.5,32000,48000,80000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-16ce80a8f27c1630d814,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,24000,36000,2.0,3.0,32000,64000,96000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-e2163cdd2fc2c02ec823,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,30000,42000,2.5,3.5,32000,80000,112000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-82608dea963e30eb90c1,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,36000,48000,3.0,4.0,32000,96000,128000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-17a26aed11afe13fea45,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,42000,54000,3.5,4.5,32000,112000,144000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-83940a96afb52c14dd4b,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,48000,60000,4.0,5.0,32000,128000,160000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-edfdb9eb64863d58d428,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,54000,66000,4.5,5.5,32000,144000,176000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-20a56e82c61d96e78eda,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,60000,72000,5.0,6.0,32000,160000,192000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-6cf5050e64338923b0db,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,66000,78000,5.5,6.5,32000,176000,208000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-0f44785cb43f7476b713,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,72000,84000,6.0,7.0,32000,192000,224000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-cb122ffa9e566616b241,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,78000,90000,6.5,7.5,32000,208000,240000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
