window_id,domain,original_file_id,acquisition_id,independent_object_id,window_index_in_file,window_start_sample,window_end_sample_exclusive,window_start_s,window_end_s,window_seconds,stride_seconds,overlap_fraction,fs_hz,signal_var,channel,sensor_position,fault_bearing_location,class_label,truth_status,load_hp,rpm_value,rpm_source,fault_size_in,or_position,n_points_in_file
source::data/raw/source_domain/cwru_48khz_de/OR021@6_0.mat::w0006,source,data/raw/source_domain/cwru_48khz_de/OR021@6_0.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_0.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_0.mat,6,144000,192000,3.0,4.0,1.0,0.5,0.5,48000,X238_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,0.0,1796.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat::w0000,source,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,0,0,48000,0.0,1.0,1.0,0.5,0.5,48000,X239_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,1.0,1771.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat::w0001,source,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,1,24000,72000,0.5,1.5,1.0,0.5,0.5,48000,X239_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,1.0,1771.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat::w0002,source,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,2,48000,96000,1.0,2.0,1.0,0.5,0.5,48000,X239_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,1.0,1771.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat::w0003,source,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,3,72000,120000,1.5,2.5,1.0,0.5,0.5,48000,X239_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,1.0,1771.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat::w0004,source,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,4,96000,144000,2.0,3.0,1.0,0.5,0.5,48000,X239_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,1.0,1771.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat::w0005,source,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,5,120000,168000,2.5,3.5,1.0,0.5,0.5,48000,X239_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,1.0,1771.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat::w0006,source,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_1.mat,6,144000,192000,3.0,4.0,1.0,0.5,0.5,48000,X239_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,1.0,1771.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat::w0000,source,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,0,0,48000,0.0,1.0,1.0,0.5,0.5,48000,X240_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,2.0,1747.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat::w0001,source,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,1,24000,72000,0.5,1.5,1.0,0.5,0.5,48000,X240_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,2.0,1747.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat::w0002,source,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,2,48000,96000,1.0,2.0,1.0,0.5,0.5,48000,X240_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,2.0,1747.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat::w0003,source,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,3,72000,120000,1.5,2.5,1.0,0.5,0.5,48000,X240_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,2.0,1747.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat::w0004,source,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,4,96000,144000,2.0,3.0,1.0,0.5,0.5,48000,X240_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,2.0,1747.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat::w0005,source,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,5,120000,168000,2.5,3.5,1.0,0.5,0.5,48000,X240_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,2.0,1747.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat::w0006,source,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_2.mat,6,144000,192000,3.0,4.0,1.0,0.5,0.5,48000,X240_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,2.0,1747.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat::w0000,source,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,0,0,48000,0.0,1.0,1.0,0.5,0.5,48000,X241_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,3.0,1719.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat::w0001,source,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,1,24000,72000,0.5,1.5,1.0,0.5,0.5,48000,X241_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,3.0,1719.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat::w0002,source,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,2,48000,96000,1.0,2.0,1.0,0.5,0.5,48000,X241_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,3.0,1719.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat::w0003,source,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,3,72000,120000,1.5,2.5,1.0,0.5,0.5,48000,X241_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,3.0,1719.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat::w0004,source,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,4,96000,144000,2.0,3.0,1.0,0.5,0.5,48000,X241_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,3.0,1719.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat::w0005,source,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,5,120000,168000,2.5,3.5,1.0,0.5,0.5,48000,X241_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,3.0,1719.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat::w0006,source,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,data/raw/source_domain/cwru_48khz_de/OR021@6_3.mat,6,144000,192000,3.0,4.0,1.0,0.5,0.5,48000,X241_DE_time,DE_time,drive_end,drive_end,OR,known_source_label,3.0,1719.0,mat_variable,0.021,6.0,192000
source::data/raw/source_domain/cwru_48khz_normal/N_0.mat::w0000,source,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,0,0,48000,0.0,1.0,1.0,0.5,0.5,48000,X097_DE_time,DE_time,drive_end,none,N,known_source_label,0.0,1796.0,mat_variable,,,243938
source::data/raw/source_domain/cwru_48khz_normal/N_0.mat::w0001,source,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,1,24000,72000,0.5,1.5,1.0,0.5,0.5,48000,X097_DE_time,DE_time,drive_end,none,N,known_source_label,0.0,1796.0,mat_variable,,,243938
source::data/raw/source_domain/cwru_48khz_normal/N_0.mat::w0002,source,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,2,48000,96000,1.0,2.0,1.0,0.5,0.5,48000,X097_DE_time,DE_time,drive_end,none,N,known_source_label,0.0,1796.0,mat_variable,,,243938
source::data/raw/source_domain/cwru_48khz_normal/N_0.mat::w0003,source,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,3,72000,120000,1.5,2.5,1.0,0.5,0.5,48000,X097_DE_time,DE_time,drive_end,none,N,known_source_label,0.0,1796.0,mat_variable,,,243938
source::data/raw/source_domain/cwru_48khz_normal/N_0.mat::w0004,source,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,4,96000,144000,2.0,3.0,1.0,0.5,0.5,48000,X097_DE_time,DE_time,drive_end,none,N,known_source_label,0.0,1796.0,mat_variable,,,243938
source::data/raw/source_domain/cwru_48khz_normal/N_0.mat::w0005,source,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,5,120000,168000,2.5,3.5,1.0,0.5,0.5,48000,X097_DE_time,DE_time,drive_end,none,N,known_source_label,0.0,1796.0,mat_variable,,,243938
source::data/raw/source_domain/cwru_48khz_normal/N_0.mat::w0006,source,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,6,144000,192000,3.0,4.0,1.0,0.5,0.5,48000,X097_DE_time,DE_time,drive_end,none,N,known_source_label,0.0,1796.0,mat_variable,,,243938
source::data/raw/source_domain/cwru_48khz_normal/N_0.mat::w0007,source,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,7,168000,216000,3.5,4.5,1.0,0.5,0.5,48000,X097_DE_time,DE_time,drive_end,none,N,known_source_label,0.0,1796.0,mat_variable,,,243938
source::data/raw/source_domain/cwru_48khz_normal/N_0.mat::w0008,source,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,data/raw/source_domain/cwru_48khz_normal/N_0.mat,8,192000,240000,4.0,5.0,1.0,0.5,0.5,48000,X097_DE_time,DE_time,drive_end,none,N,known_source_label,0.0,1796.0,mat_variable,,,243938
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0000,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,0,0,48000,0.0,1.0,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0001,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,1,24000,72000,0.5,1.5,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0002,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,2,48000,96000,1.0,2.0,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0003,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,3,72000,120000,1.5,2.5,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0004,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,4,96000,144000,2.0,3.0,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0005,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,5,120000,168000,2.5,3.5,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0006,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,6,144000,192000,3.0,4.0,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0007,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,7,168000,216000,3.5,4.5,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0008,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,8,192000,240000,4.0,5.0,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0009,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,9,216000,264000,4.5,5.5,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0010,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,10,240000,288000,5.0,6.0,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0011,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,11,264000,312000,5.5,6.5,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0012,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,12,288000,336000,6.0,7.0,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0013,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,13,312000,360000,6.5,7.5,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat::w0014,source,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,14,336000,384000,7.0,8.0,1.0,0.5,0.5,48000,X098_DE_time,DE_time,drive_end,none,N,known_source_label,1.0,1772.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0000,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,0,0,48000,0.0,1.0,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0001,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,1,24000,72000,0.5,1.5,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0002,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,2,48000,96000,1.0,2.0,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0003,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,3,72000,120000,1.5,2.5,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0004,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,4,96000,144000,2.0,3.0,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0005,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,5,120000,168000,2.5,3.5,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0006,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,6,144000,192000,3.0,4.0,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0007,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,7,168000,216000,3.5,4.5,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0008,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,8,192000,240000,4.0,5.0,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0009,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,9,216000,264000,4.5,5.5,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0010,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,10,240000,288000,5.0,6.0,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0011,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,11,264000,312000,5.5,6.5,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0012,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,12,288000,336000,6.0,7.0,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0013,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,13,312000,360000,6.5,7.5,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat::w0014,source,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,data/raw/source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,14,336000,384000,7.0,8.0,1.0,0.5,0.5,48000,X099_DE_time,DE_time,drive_end,none,N,known_source_label,2.0,1750.0,filename,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_3.mat::w0000,source,data/raw/source_domain/cwru_48khz_normal/N_3.mat,data/raw/source_domain/cwru_48khz_normal/N_3.mat,data/raw/source_domain/cwru_48khz_normal/N_3.mat,0,0,48000,0.0,1.0,1.0,0.5,0.5,48000,X100_DE_time,DE_time,drive_end,none,N,known_source_label,3.0,1725.0,mat_variable,,,384000
source::data/raw/source_domain/cwru_48khz_normal/N_3.mat::w0001,source,data/raw/source_domain/cwru_48khz_normal/N_3.mat,data/raw/source_domain/cwru_48khz_normal/N_3.mat,data/raw/source_domain/cwru_48khz_normal/N_3.mat,1,24000,72000,0.5,1.5,1.0,0.5,0.5,48000,X100_DE_time,DE_time,drive_end,none,N,known_source_label,3.0,1725.0,mat_variable,,,384000
