relative_path,filename,domain,file_sha256,fs_hz,label,fault_size_inch,load_hp,or_position,status,variables,record_id,rpm,rpm_source,signal_vars,signal_count,lengths,min_length,max_length,duration_min_s,duration_max_s,nonfinite_count,constant_vars,possible_clipping_vars
source_domain/cwru_48khz_de/OR021@12_2.mat,OR021@12_2.mat,source,6507ab4986c1fe149c969b728e672713ffe4cf114ce7308f811a9c3870b40885,48000,OR,0.021,2.0,12,OK,X264_DE_time|X264_FE_time|X264RPM,X264,1746.0,MAT,X264_DE_time|X264_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR021@12_3.mat,OR021@12_3.mat,source,0c76e3eda8a0a866147b79f4995eb85536356ac3acbf5795d44405627f9d92c2,48000,OR,0.021,3.0,12,OK,X265_DE_time|X265_FE_time|X265RPM,X265,1718.0,MAT,X265_DE_time|X265_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR021@3_0.mat,OR021@3_0.mat,source,5a658d1bc4c8f9876b85c76e2a66a08dae3e6bdf363d2fcd183870cc9026df36,48000,OR,0.021,0.0,3,OK,X250_DE_time|X250_FE_time|X250RPM,X250,1796.0,MAT,X250_DE_time|X250_FE_time,2,128663|128663,128663,128663,2.6804791666666667,2.6804791666666667,0,,
source_domain/cwru_48khz_de/OR021@3_1.mat,OR021@3_1.mat,source,d588ef285896530b4be17209e7541ea3e18eedd2db49ebf2cd0a663e9483f1db,48000,OR,0.021,1.0,3,OK,X251_DE_time|X251_FE_time|X251RPM,X251,1770.0,MAT,X251_DE_time|X251_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR021@3_2.mat,OR021@3_2.mat,source,1190c1ddd2b07e9290470ca826da3494dd08e7045472c1ec933f91f7d684c33e,48000,OR,0.021,2.0,3,OK,X252_DE_time|X252_FE_time|X252RPM,X252,1746.0,MAT,X252_DE_time|X252_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR021@3_3.mat,OR021@3_3.mat,source,b28218d51f3f28ace5c36a41ba90291ae38e949f3e374bb3bc822fb30ee4300f,48000,OR,0.021,3.0,3,OK,X253_DE_time|X253_FE_time|X253RPM,X253,1719.0,MAT,X253_DE_time|X253_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR021@6_0.mat,OR021@6_0.mat,source,92b8ffbb2fbe886bfbf20a8f986c09448c8b24b27213242aecf58a366ebf1123,48000,OR,0.021,0.0,6,OK,X238_DE_time|X238_FE_time|X238RPM,X238,1796.0,MAT,X238_DE_time|X238_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR021@6_1.mat,OR021@6_1.mat,source,d0215b8f978897482eddf887ac2a1e733d20958b9d6e5f48a24c44cdcf6db5d9,48000,OR,0.021,1.0,6,OK,X239_DE_time|X239_FE_time|X239RPM,X239,1771.0,MAT,X239_DE_time|X239_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR021@6_2.mat,OR021@6_2.mat,source,e2d7639c48f49522c9fc708270470a37fd0660b2fceb22949228bbab5aae969d,48000,OR,0.021,2.0,6,OK,X240_DE_time|X240_FE_time|X240RPM,X240,1747.0,MAT,X240_DE_time|X240_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR021@6_3.mat,OR021@6_3.mat,source,ecd10a9378286dba603ac61d2f0e0caae087fbbaac5ca588dea590fdb8a03fa5,48000,OR,0.021,3.0,6,OK,X241_DE_time|X241_FE_time|X241RPM,X241,1719.0,MAT,X241_DE_time|X241_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_normal/N_0.mat,N_0.mat,source,27244368d835a9d7a66c5f63daa290a8eca1f554a881a8ec391a7abe809ada35,48000,N,,0.0,,OK,X097_DE_time|X097_FE_time|X097RPM,X097,1796.0,MAT,X097_DE_time|X097_FE_time,2,243938|243938,243938,243938,5.082041666666667,5.082041666666667,0,,
source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,N_1_(1772rpm).mat,source,55de9220de259f108f22f902bd605555e692098b49393d9f4f01392d8373d96c,48000,N,,1.0,,OK,X098_DE_time|X098_FE_time,X098,1772.0,filename,X098_DE_time|X098_FE_time,2,384000|384000,384000,384000,8.0,8.0,0,,
source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,N_2_(1750rpm).mat,source,f5569ccbb1a57fdecbf838201cb3723c61e6c49de35171405c9730b83825993f,48000,N,,2.0,,OK,X099_DE_time|X099_FE_time,X099,1750.0,filename,X099_DE_time|X099_FE_time,2,384000|384000,384000,384000,8.0,8.0,0,,
source_domain/cwru_48khz_normal/N_3.mat,N_3.mat,source,f48015fd607e176ce04d85ff55686260c41a2920625568905a84fffd0e6bdbbd,48000,N,,3.0,,OK,X100_DE_time|X100_FE_time|X100RPM,X100,1725.0,MAT,X100_DE_time|X100_FE_time,2,384000|384000,384000,384000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/A.mat,A.mat,target,251d3f048e790743582df809e8867ffbda974f349d525518859aa423d4e5b9c7,32000,UNKNOWN,,,,OK,A,A,,unknown,A,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/B.mat,B.mat,target,69e71fdcfe1caf92544119abc49658116652c8514391ad87ece73661175feeae,32000,UNKNOWN,,,,OK,B,B,,unknown,B,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/C.mat,C.mat,target,d5ba849034781a8303988f248eeb31a2350ee79527968f1e790b64ba578a4be2,32000,UNKNOWN,,,,OK,C,C,,unknown,C,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/D.mat,D.mat,target,ffff08bf2edea2cf634c2fb74768e82820c96affcb249a43f454791eb0ae4b0e,32000,UNKNOWN,,,,OK,D,D,,unknown,D,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/E.mat,E.mat,target,a1468758f708883c272d960d222cbbcd1b9d68661046b1d86617dfd48c7dab80,32000,UNKNOWN,,,,OK,E,E,,unknown,E,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/F.mat,F.mat,target,d4ba5aa430c3deeacd9e5a93e1519ce679bd20e6a68c4b00dc078030f45f9781,32000,UNKNOWN,,,,OK,F,F,,unknown,F,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/G.mat,G.mat,target,61f65d34e0dd2f4fa516391da9d92c112d778bad57939c4365ffaf222489410a,32000,UNKNOWN,,,,OK,G,G,,unknown,G,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/H.mat,H.mat,target,4301b020b89e8043ccf04959c2809f76e3e2af9cafbbe3924cbd1036739034ab,32000,UNKNOWN,,,,OK,H,H,,unknown,H,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/I.mat,I.mat,target,2b97fdc001d5200cc6e44c4c42f7fa4b92e9045af3a45c22dadff46682d733f4,32000,UNKNOWN,,,,OK,I,I,,unknown,I,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/J.mat,J.mat,target,69b10ba9c1ab652ee1e3e8fc26434da1357ea905cafa7db293b9d78a452d7d10,32000,UNKNOWN,,,,OK,J,J,,unknown,J,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/K.mat,K.mat,target,f28bd402b69d8ec1c992f6b471a209e62139e030fd590711c95825dc9560f4cd,32000,UNKNOWN,,,,OK,K,K,,unknown,K,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/L.mat,L.mat,target,bb12706f5568c88e68fa7a727e5f67f82ae95f5d4a8f6077d66e5de97ff9bbd3,32000,UNKNOWN,,,,OK,L,L,,unknown,L,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/M.mat,M.mat,target,83d907b2efed100fee7b082a7fbe5231dc83abd97d17c7fc87eeff1d2c445afe,32000,UNKNOWN,,,,OK,M,M,,unknown,M,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/N.mat,N.mat,target,9ab3d34709c3d8ebfa479ac416775c4ee01526dcd47fe72e5e8ee4640d420315,32000,UNKNOWN,,,,OK,N,N,,unknown,N,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/O.mat,O.mat,target,526d97cd7207745a6a682f45a1b306caaef4d73452bf8a2366b07cc55925dec4,32000,UNKNOWN,,,,OK,O,O,,unknown,O,1,256000,256000,256000,8.0,8.0,0,,
target_domain/train_bearing_a_to_p/P.mat,P.mat,target,502fbc50cc42294e66d51b6eb8b6d5645c1cc65d4e0140362b792e0b2037c4b0,32000,UNKNOWN,,,,OK,P,P,,unknown,P,1,256000,256000,256000,8.0,8.0,0,,
