relative_path,variable,signal_sha256
source_domain/cwru_48khz_de/OR007@6_2.mat,X137_DE_time,d8c0422d69bfdcec62ea8f2bcae893648e9565996225acf173b69871f57a4bd1
source_domain/cwru_48khz_de/OR007@6_2.mat,X137_FE_time,2bdd550885a17a8ca24bce013e98a9ba912dd5bec7efc74a1c40c357695689b1
source_domain/cwru_48khz_de/OR007@6_3.mat,X138_DE_time,bca659606090bf2d7c7459739da074756fb313edfe56ada8bea7ba96326bac33
source_domain/cwru_48khz_de/OR007@6_3.mat,X138_FE_time,add4cb182e3376f131746d6f6d19294020f4c0fe8993f781e10bd3250ec20df9
source_domain/cwru_48khz_de/OR014@6_0.mat,X201_DE_time,1740e7fa6a4e6172a7bd573d29296a0344f007a87584b21d280682f945788cab
source_domain/cwru_48khz_de/OR014@6_0.mat,X201_FE_time,370d7ec42e9414ac285102fc2f9f5d7c04dc6c1f0ed118d90ab62e6a6e96675e
source_domain/cwru_48khz_de/OR014@6_1.mat,X202_DE_time,aa26c48b2f88ff9eee101d0c15dde57787e436ea5e6494b83c16feaa414287b8
source_domain/cwru_48khz_de/OR014@6_1.mat,X202_FE_time,690c44f50ee7bfa9774ab671ce2a149fdf5aaea31459ecd88d448a2fc8713486
source_domain/cwru_48khz_de/OR014@6_2.mat,X203_DE_time,ea786e2a0a19cc0c82b6d3e0bf4818d7e8f78cbb32d2ce59d6a1e9e5da67915a
source_domain/cwru_48khz_de/OR014@6_2.mat,X203_FE_time,3df6cb49973f293267afbe07516d07e5f32e6eb518c28c411b2621711249aa40
source_domain/cwru_48khz_de/OR014@6_3.mat,X204_DE_time,93e94b7aecf3a13fcdf1cf5f571b8ad5408ac5bd8810509fc0417514cba75ca3
source_domain/cwru_48khz_de/OR014@6_3.mat,X204_FE_time,f47bcbef6000e4ccc60763b433a5e119eba53761acc86ac762bb19a215be5736
source_domain/cwru_48khz_de/OR021@12_0.mat,X262_DE_time,549709fd94857c3795dcc2e16a78e67584701e0653cf19e2c5ab1e4c57db2580
source_domain/cwru_48khz_de/OR021@12_0.mat,X262_FE_time,7daa29669720925968a20b79e1ca3d57e358a6e3b5c58a749fa2af82ca53c98d
source_domain/cwru_48khz_de/OR021@12_1.mat,X263_DE_time,0f139c6912d5adb1e146999eb89095e4c024e4437bc5540edad35c41a15dd36b
source_domain/cwru_48khz_de/OR021@12_1.mat,X263_FE_time,2b94e8e7a57c64c7e0ea20245399f983139e3ba053239a70e7107431cfef94d0
source_domain/cwru_48khz_de/OR021@12_2.mat,X264_DE_time,67898c5a54bf7c23c6ace088d85793c7f12a63ca869998f05207336e6a5ac644
source_domain/cwru_48khz_de/OR021@12_2.mat,X264_FE_time,ad170322c92f02f1d06d17a15cca5aec2e9a96865ee9be86a7a3264b192b890d
source_domain/cwru_48khz_de/OR021@12_3.mat,X265_DE_time,5fb9db332f06e4b51c563af76dfaec70c6a894c4d722f422f3ab03763e318d09
source_domain/cwru_48khz_de/OR021@12_3.mat,X265_FE_time,65eff5acbd7f9d0ee55c1de361a88d9dd688bfc4f82d9714c973fe8c61b0083f
source_domain/cwru_48khz_de/OR021@3_0.mat,X250_DE_time,b2ec2328b9e0ce13156314d0264c2d594b934f2be93cb345213097acacf7a334
source_domain/cwru_48khz_de/OR021@3_0.mat,X250_FE_time,bf7bfbfb692ad53632835154a6088acbdda4cb7d975c8e601f89c0d6a0a484b0
source_domain/cwru_48khz_de/OR021@3_1.mat,X251_DE_time,5ab9ec1aac4e3213613c7cc6a0277690ae2bf0bd2a52f4a98fea76cf0eb47fa7
source_domain/cwru_48khz_de/OR021@3_1.mat,X251_FE_time,f8f683709d90bd7a62ad94dc74ffe9825df19fdd9176b6b947dcb4ad1361f0d1
source_domain/cwru_48khz_de/OR021@3_2.mat,X252_DE_time,2c6e51f0e60be6193684c630d9da4914600d1eab68acd8b0da6858bdd037fb09
source_domain/cwru_48khz_de/OR021@3_2.mat,X252_FE_time,7db2589334a97f49b1b18cdd40c7ae9903126b294b25d5ea43541923f7d7d532
source_domain/cwru_48khz_de/OR021@3_3.mat,X253_DE_time,2cdfcf37495bbf746fdd8724b409b9898afb8a3d611b4a2373873737f342b871
source_domain/cwru_48khz_de/OR021@3_3.mat,X253_FE_time,2eeb2fc7356c1c7a80bdf50233e705415c1b602c86285b2f8cad0dd68a12598a
source_domain/cwru_48khz_de/OR021@6_0.mat,X238_DE_time,d053322326c1deac0b1655cf25d889ab42f005fbe67188aa1f26dd0c2d50a77f
source_domain/cwru_48khz_de/OR021@6_0.mat,X238_FE_time,46044ba867747e16fa127a10d15e799764b10eb7a19235b140847920a84f6f54
source_domain/cwru_48khz_de/OR021@6_1.mat,X239_DE_time,43f8660b8ff2229bc26e6c3c453a0bc70034fb8a0066539ae6c0828d04aaaf81
source_domain/cwru_48khz_de/OR021@6_1.mat,X239_FE_time,50d5217fc9a2a1205d61f2ec18902eafcd09824828fa6f7905877cda72eb4b23
source_domain/cwru_48khz_de/OR021@6_2.mat,X240_DE_time,b4e06cf1709f0beb4316916069aa326cccfac1e383b6aa563b5709da194b4b51
source_domain/cwru_48khz_de/OR021@6_2.mat,X240_FE_time,67bcebe004d9194ffae6b48267e3335814d201f54620cf1d27502100a4376658
source_domain/cwru_48khz_de/OR021@6_3.mat,X241_DE_time,cd8789a9b58aac09eae8b4937d5ae7bd76d87d88d9b377d9d0b83bb9f525f44a
source_domain/cwru_48khz_de/OR021@6_3.mat,X241_FE_time,6501fb4331c274f2911fd9c8d76f319c0d7672687016059595ef0be194763f96
source_domain/cwru_48khz_normal/N_0.mat,X097_DE_time,534f49fb20ac60765b24354fefb19b2cf366c0f4685433c456697bdcfcbee18f
source_domain/cwru_48khz_normal/N_0.mat,X097_FE_time,dfdad524ce7f4e5aa7fcc02ecda24cc8c4d3c15cdcf712ce5b8f5d915f05e407
source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,X098_DE_time,211ecbedcc9f285cc3e2887cfdab41b0b3283d9235183d825bf1971d469d17b7
source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,X098_FE_time,aafc8820645339a837f8f1a08eeff6101bee10dbf72223fce0a69f0d9eb7e98c
source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,X099_DE_time,86b13cbabafb09bed141dbb95e6d3a259797e0073682d7b6be68129eb15e927c
source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,X099_FE_time,bea847b0afb18233bf6ad93fa0255d17fbea7711ce7a999b3f8577c32a68416d
source_domain/cwru_48khz_normal/N_3.mat,X100_DE_time,8a461359976b7c548a2d8dedf001716d027b4c7fb2d560b70121fffaba74a72c
source_domain/cwru_48khz_normal/N_3.mat,X100_FE_time,4f900d344ecb8870657b99080f48b9e1da7d7d88430109ac75f96a8c8d412526
target_domain/train_bearing_a_to_p/A.mat,A,d3f207c865c3a388c5a3a173266b8e18dfd31c583494f93c5ca8828fe68875f9
target_domain/train_bearing_a_to_p/B.mat,B,0e39ae268dc8ac24996d321e5c758486979291a3de84ad879856407511f94e2b
target_domain/train_bearing_a_to_p/C.mat,C,b39bf64af90116968b361f118fb5f673538914d1f8a3e2853035b70e5c1e5567
target_domain/train_bearing_a_to_p/D.mat,D,bfe90d19a07f1cacc763001ace583afa5e7e97467001c2b987471778be84b70b
target_domain/train_bearing_a_to_p/E.mat,E,fb2c880375c77ee07bb6e4e661471407bf52e7612116c7df735893cf526e0861
target_domain/train_bearing_a_to_p/F.mat,F,53cbd76630d2641e2763ab752f8c424668bc5e31ce9f3be0006e13e6993b99fa
target_domain/train_bearing_a_to_p/G.mat,G,d62810974788f72e9f5ebd4bb76cf1d235331f2aa97bb4bc6215f7474fa00cf6
target_domain/train_bearing_a_to_p/H.mat,H,6fddeb1d4ac49719279ba6774d016296cbc2bf3b543140779c7a8c05082e55fd
target_domain/train_bearing_a_to_p/I.mat,I,ea46bc1507c001aba905d5a83227695accb8643de155660465b44f48ca4a4996
target_domain/train_bearing_a_to_p/J.mat,J,eb94e52f46b17a2ebc76219df90b5c2eda291b1701c7cdc1c3a6f2afe0ced4ad
target_domain/train_bearing_a_to_p/K.mat,K,16de64be37e233675651e0a25ceddb5c7be36fb008e3cec44adefcbe3f57cda8
target_domain/train_bearing_a_to_p/L.mat,L,e9799788353ae96fbe6d8d97c8f4ca17ed979d86f6ca4412d386c18b559cc612
target_domain/train_bearing_a_to_p/M.mat,M,cbe1887f880ff31eb381742739a4a898bf7dfbf973a09a566242b03e695655fa
target_domain/train_bearing_a_to_p/N.mat,N,d960a85ab19b955e22971331cbec1857933627c879a5b58191ad7b53673262ab
target_domain/train_bearing_a_to_p/O.mat,O,3e68971606d0d7fece3824dea0385c71db2fb3cfaaf3e9025841c606e891c96e
target_domain/train_bearing_a_to_p/P.mat,P,fcb0cb8055d7e5e7fd64ca030bd5b18e84c3e3bf6066f80c640c9a144b05ad35
