domain,subgroup,file_id,independent_object_id,relative_path,file_name,size_bytes,file_sha256,mat_read_status,mat_variables_json,variable_count,sensor_channels,de_present,fe_present,ba_present,de_shape,fe_shape,ba_shape,primary_signal_var,primary_signal_shape,primary_signal_points,primary_signal_sha256,sampling_rate_hz,sampling_rate_basis,duration_seconds,duration_basis,rpm,rpm_source,class_label,label_source,fault_bearing_location,fault_bearing_location_source,fault_size_in,load_hp,outer_race_position_clock,target_truth_status,finite_count,nonfinite_count,is_constant,signal_min,signal_max,signal_mean,signal_std,missing_flags,quality_flags
source,source_12khz_de,RAWFILE-050,source_domain/cwru_12khz_de/OR021@12_1.mat,source_domain/cwru_12khz_de/OR021@12_1.mat,OR021@12_1.mat,1862466,7e651ca1168d302a47698d7cf1ecc05d8e0534a9da0ab6b0df0eb7af8deefc8f,OK,"[{""dtype"":""double"",""name"":""X259_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X259_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X259_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X259RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X259_DE_time,96000,96000,d0d0949df7fa29427ba4aade6d41616e18c099c54fe76876010ef720b90d29bb,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1771.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,1.0,12,known,96000,0,False,-3.994115114465008,4.277487779746569,5.310107076904903e-07,0.35151005972054306,,
source,source_12khz_de,RAWFILE-051,source_domain/cwru_12khz_de/OR021@12_2.mat,source_domain/cwru_12khz_de/OR021@12_2.mat,OR021@12_2.mat,1865017,ee93858fd3b5002c45561218a68078c61c0ff4f49f218e743b5c65a3c53ac846,OK,"[{""dtype"":""double"",""name"":""X260_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X260_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X260_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X260RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X260_DE_time,96000,96000,e3772789471a558faf17659d857f2e4da2cf6155c1cedeeb0eeeb34187697b08,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1746.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,2.0,12,known,96000,0,False,-3.958918504392499,4.1047674237512135,0.00015303086615010272,0.34412405705246674,,
source,source_12khz_de,RAWFILE-052,source_domain/cwru_12khz_de/OR021@12_3.mat,source_domain/cwru_12khz_de/OR021@12_3.mat,OR021@12_3.mat,1880532,98286b55618ae343d51b030506ebbab94c03e06b9bdb58f96476f9e4ae4300df,OK,"[{""dtype"":""double"",""name"":""X261_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X261_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X261_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X261RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X261_DE_time,96000,96000,6b2414af0abd1ab1e3b5b9cd8423efc9197e98b26e56f02007cf7c1e909d54b0,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1718.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,3.0,12,known,96000,0,False,-3.5419973562156626,3.679056336399108,-5.6903355757743936e-05,0.31249350438538326,,
source,source_12khz_de,RAWFILE-053,source_domain/cwru_12khz_de/OR021@3_0.mat,source_domain/cwru_12khz_de/OR021@3_0.mat,OR021@3_0.mat,2054158,776747ffd8418d66998f08ddf6dff827b15010553b5eda4dc665fc5a60ef1077,OK,"[{""dtype"":""double"",""name"":""X246_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X246_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X246_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X246RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X246_DE_time,96000,96000,57f1153a927b36204d3489b3e3adf3f1136575411eddfc69c2d7ae060299569f,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1796.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,0.0,3,known,96000,0,False,-1.9872553632580854,2.653353858298801,0.00014085857158854846,0.3156628886541602,,
source,source_12khz_de,RAWFILE-054,source_domain/cwru_12khz_de/OR021@3_1.mat,source_domain/cwru_12khz_de/OR021@3_1.mat,OR021@3_1.mat,2040734,3b245d2295212da48b8eed2c16dd63f90738452346d5c278d0a4a7f865848d2a,OK,"[{""dtype"":""double"",""name"":""X247_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X247_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X247_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X247RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X247_DE_time,96000,96000,9802c1c2442db73099af360137ebfb12eb486aa12e2f05d2f6f7d83c16ec5cb2,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1771.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,1.0,3,known,96000,0,False,-1.8756361968163908,2.1860542223452857,-3.932186753861141e-05,0.28403597013477105,,
source,source_12khz_de,RAWFILE-055,source_domain/cwru_12khz_de/OR021@3_2.mat,source_domain/cwru_12khz_de/OR021@3_2.mat,OR021@3_2.mat,2039599,95ae9b9a6a99168baaa517010a03a36c66fcd9df3cd6c003baaca70bcfb6a0b3,OK,"[{""dtype"":""double"",""name"":""X248_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X248_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X248_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X248RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X248_DE_time,96000,96000,403cccb385babb3030a0645c8b7cd68671b71a491c8333aff5bf441200f9c07e,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1747.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,2.0,3,known,96000,0,False,-1.6381639662251049,2.113762660521402,3.183295486845723e-05,0.2794513166690849,,
source,source_12khz_de,RAWFILE-056,source_domain/cwru_12khz_de/OR021@3_3.mat,source_domain/cwru_12khz_de/OR021@3_3.mat,OR021@3_3.mat,2040853,e5fd60e0ebdf8572c6b49eb885d6ca7c480fc10473fe684212fcf16cbfa3bdc5,OK,"[{""dtype"":""double"",""name"":""X249_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X249_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X249_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X249RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X249_DE_time,96000,96000,d89350e41b3dee8050ace422b0143d02dac8e09e1d069b74444018e582eb54ad,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1719.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,3.0,3,known,96000,0,False,-1.6769128215691496,2.2936514898080955,2.9346529652757146e-05,0.27943078222627,,
source,source_12khz_de,RAWFILE-057,source_domain/cwru_12khz_de/OR021@6_0.mat,source_domain/cwru_12khz_de/OR021@6_0.mat,OR021@6_0.mat,1949799,4307c0808d36b3dd6e665f36bd17280549433ae3e691b9918c6c94ec1b1ee57c,OK,"[{""dtype"":""double"",""name"":""X234_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X234_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X234_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X234RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X234_DE_time,96000,96000,5811927dfe575e8a6207e86a4584013f171e4d180d01b47a71d662c89ea40805,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1796.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,0.0,6,known,96000,0,False,-6.416451668410195,6.648205816619745,6.814887086873968e-05,0.5858758218012471,,
source,source_12khz_de,RAWFILE-058,source_domain/cwru_12khz_de/OR021@6_1.mat,source_domain/cwru_12khz_de/OR021@6_1.mat,OR021@6_1.mat,1917023,c2d4ce46dcb86cbc4f94da1cf03efaacfc4a43a07c19776d3b3210e75da3f95b,OK,"[{""dtype"":""double"",""name"":""X235_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X235_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X235_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X235RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X235_DE_time,96000,96000,ffdde75e0e8f023eeac997346ceeaca619c412b4df672e86b3059688696f1fca,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1771.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,1.0,6,known,96000,0,False,-6.11624763111758,6.203644784052081,9.151649240861751e-05,0.5698742043891287,,
source,source_12khz_de,RAWFILE-059,source_domain/cwru_12khz_de/OR021@6_2.mat,source_domain/cwru_12khz_de/OR021@6_2.mat,OR021@6_2.mat,1920490,13ce58a583ece25996f898a507b5ea1f908f3c96498605238758fecf21d8dc5c,OK,"[{""dtype"":""double"",""name"":""X236_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X236_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X236_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X236RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X236_DE_time,96000,96000,f995a31b0bed4e21ff1fb3e7b97a158de3920c1540d299e4c61875e4a75bff74,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1748.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,2.0,6,known,96000,0,False,-6.656715869724393,6.649563870794569,4.523413290269082e-06,0.5652934469726307,,
source,source_12khz_de,RAWFILE-060,source_domain/cwru_12khz_de/OR021@6_3.mat,source_domain/cwru_12khz_de/OR021@6_3.mat,OR021@6_3.mat,1923761,051fe58a156fa6d43b42f643a588d0251e066df62a2af711717daaf631c114fa,OK,"[{""dtype"":""double"",""name"":""X237_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X237_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X237_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X237RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X237_DE_time,96000,96000,04668d2a020022567a1cc87e5f68a34e5cee7eb96771ed87f1172b71df837f04,12000,目录12khz_de + 题面DE轴承12kHz,8.0,主分析信号点数/采样率,1721.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,3.0,6,known,96000,0,False,-6.656892902900743,6.649386837618219,-8.78108411117021e-05,0.5445676120601236,,
source,source_12khz_fe,RAWFILE-061,source_domain/cwru_12khz_fe/B007_0.mat,source_domain/cwru_12khz_fe/B007_0.mat,B007_0.mat,1953127,841c685781285400a0ed45252b9a6b2c58bda5ab0804c0ff49744396e17bec8c,OK,"[{""dtype"":""double"",""name"":""X282_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X282_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X282_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X282RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X282_FE_time,96000,96000,38b5b700c38292ef24951ddadefd32f9f135a354f5b3519f242b5fedda00cb49,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1798.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,,known,96000,0,False,-2.1205559917452814,2.185836216046927,-0.00011950610134160234,0.14161176443037773,,
source,source_12khz_fe,RAWFILE-062,source_domain/cwru_12khz_fe/B007_1.mat,source_domain/cwru_12khz_fe/B007_1.mat,B007_1.mat,1900554,7ddc1aaed1efb0ac2b9a202d1c88e78b0d1d4fb805c9eeee8f1fdbb51f66bbf4,OK,"[{""dtype"":""double"",""name"":""X283_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X283_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X283_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X283RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X283_FE_time,96000,96000,e7dfb181cbad847518d4ff438e72d15e9f31baecbb765bee28aa4f1314b1b074,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1777.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,,known,96000,0,False,-1.9324837183510029,1.9921297881425037,-0.0015511171415871442,0.11410752465905666,,
source,source_12khz_fe,RAWFILE-063,source_domain/cwru_12khz_fe/B007_2.mat,source_domain/cwru_12khz_fe/B007_2.mat,B007_2.mat,1960628,7fb50719a834a1f55a3565f19b9c674446fd5a65827e62e9fbd9235e68d335e9,OK,"[{""dtype"":""double"",""name"":""X284_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X284_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X284_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X284RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X284_FE_time,96000,96000,ea93f83b44316bba470c2a414f6567e31e3220f5de543e4cea04b3cb0e715d12,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1755.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,,known,96000,0,False,-1.1654549846820916,1.2795221581750515,3.14596360904392e-05,0.12527929392371454,,
source,source_12khz_fe,RAWFILE-064,source_domain/cwru_12khz_fe/B007_3.mat,source_domain/cwru_12khz_fe/B007_3.mat,B007_3.mat,1970609,8af98318b11daa870d2b4f6407a7a1e5a37b0346baf2103f6bdc1cf923244eb0,OK,"[{""dtype"":""double"",""name"":""X285_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X285_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X285_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X285RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X285_FE_time,96000,96000,aa432dc50ff47d59adc115130fb80eefe4b6b2bc1800abae5f576c3baf9fc790,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1732.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,,known,96000,0,False,-2.670773918063318,2.5237253027159032,3.37816769418347e-05,0.11477348236776215,,
source,source_12khz_fe,RAWFILE-065,source_domain/cwru_12khz_fe/B014_0.mat,source_domain/cwru_12khz_fe/B014_0.mat,B014_0.mat,1849488,1cda8ee4a9c934041368b0a85b3274f16d173c8c5ee1b3bad814abe49eb8bd35,OK,"[{""dtype"":""double"",""name"":""X286_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X286_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X286_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X286RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X286_FE_time,96000,96000,0a01b5508eacf86c5a57e1043f77f627525ed558800036c820f4f57d2852761f,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1796.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,0.0,,known,96000,0,False,-3.0873146125224484,2.94057759526976,3.9666765971930336e-05,0.22881528892415529,,
source,source_12khz_fe,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,B014_1.mat,1805622,30f5e8186e4c139e7492e142a104e3a5ca62b0782b5683324a267836c80a380c,OK,"[{""dtype"":""double"",""name"":""X287_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X287_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X287_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X287RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X287_FE_time,96000,96000,dfa9e03cebdd6d37e209814a87c79c9d2239f881f95c74fa219bb018b546e560,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1775.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,1.0,,known,96000,0,False,-2.667048847201074,3.2661303735781475,-2.5291208108684493e-05,0.18100717374769798,,
source,source_12khz_fe,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,B014_2.mat,1932774,6e2fdea7926aff17564e09ccc31c6be6e5e337b139f66f7f7b4287f51cab4a65,OK,"[{""dtype"":""double"",""name"":""X288_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X288_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X288_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X288RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X288_FE_time,96000,96000,292e7379f61dd9874fe46898977afafeecb2f38272ce3d6d0140cf28f45a996d,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1755.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,2.0,,known,96000,0,False,-2.6624082910121643,2.5358306700267974,-1.901081735842664e-05,0.29589033052850877,,
source,source_12khz_fe,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,B014_3.mat,1865298,35da092802e2d807a46787be757b9ead568dd5823a26a97a40a1f11a2abd9cb1,OK,"[{""dtype"":""double"",""name"":""X289_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X289_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X289_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X289RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X289_FE_time,96000,96000,eca3a95f7bfa605dca003f2dc7e127daef90eecfca404e2d944079ef8dae10de,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1732.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,3.0,,known,96000,0,False,-2.595637591629782,2.6473156551234647,9.083600196540438e-06,0.21399727338846902,,
source,source_12khz_fe,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,B021_0.mat,1768621,208cf71d1bc34c2fa2f4155744e682756df64499995d314a7078ab4106fbdc58,OK,"[{""dtype"":""double"",""name"":""X290_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X290_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X290_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X290RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X290_FE_time,96000,96000,63600587ccbe0d6c06ba4d7808fa467b2ee84ac846a614327d169171fdc1f9d7,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1796.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,0.0,,known,96000,0,False,-2.3279654665060363,2.4654059620653923,-5.469631036424567e-06,0.15111922252108786,,
source,source_12khz_fe,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,B021_1.mat,1783293,8ff2479041282477b72023786834c88eaf4d5a21b7246af9f16a7d64bcb9f0f3,OK,"[{""dtype"":""double"",""name"":""X291_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X291_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X291_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X291RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X291_FE_time,96000,96000,b5074fc74b8da2348fd2e37da75b97a5235d625e5d84b2db94551abd9b07bf9d,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1775.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,1.0,,known,96000,0,False,-3.1040591816354985,3.1315512079748915,2.4778280627273232e-05,0.16840902564409227,,
source,source_12khz_fe,RAWFILE-071,source_domain/cwru_12khz_fe/B021_2.mat,source_domain/cwru_12khz_fe/B021_2.mat,B021_2.mat,1811362,45498a0ca21ab97668bdb6083d9214eaf48e6e82077e23b64a9cf31c842f9b02,OK,"[{""dtype"":""double"",""name"":""X292_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X292_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X292_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X292RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X292_FE_time,96000,96000,bc37ae588296eb0f35ee398425ed684c67b0f6a9411bceadd6320a9c0373c7ec,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1756.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,2.0,,known,96000,0,False,-3.0336658853764007,3.043818530208016,-2.1076515469304003e-05,0.16787496203157973,,
source,source_12khz_fe,RAWFILE-072,source_domain/cwru_12khz_fe/B021_3.mat,source_domain/cwru_12khz_fe/B021_3.mat,B021_3.mat,1833816,c3b83a60c1f98fae3928d3fee29e4644a88aeebc270bf62451f4e0d18e6a16d4,OK,"[{""dtype"":""double"",""name"":""X293_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X293_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X293_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X293RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X293_FE_time,96000,96000,6e5c475389737d848ec11de4bdc2174617019c58467bd975a38419b3b0b26687,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1734.0,MAT变量,B,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,3.0,,known,96000,0,False,-1.9193954653230811,1.915057781430166,-4.471505440291426e-06,0.1731177510074893,,
source,source_12khz_fe,RAWFILE-073,source_domain/cwru_12khz_fe/IR007_0.mat,source_domain/cwru_12khz_fe/IR007_0.mat,IR007_0.mat,2006198,4548593aa1bb4caeed12f897be5ebcf61aadf1b6368d4e1323b01d5bf98b6270,OK,"[{""dtype"":""double"",""name"":""X278_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X278_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X278_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X278RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X278_FE_time,96000,96000,e37a1cd53672205f41d8f5fe8670410f002a8dcf9fc3c9976ddb3757cd17ef4d,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1796.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,,known,96000,0,False,-1.7893109895487327,1.987013685775943,-0.0005369476764380572,0.2731166433958693,,
