class,file,time_s,demeaned_amplitude_original_unit
IR,IR007_0.mat,0.523125,-1.5146222065833332
IR,IR007_0.mat,0.5233333333333333,0.9267777934166668
IR,IR007_0.mat,0.5235416666666667,-0.6073395399166666
IR,IR007_0.mat,0.52375,0.10254446008333333
IR,IR007_0.mat,0.5239583333333333,1.6416697934166669
IR,IR007_0.mat,0.5241666666666667,0.0007151267500000088
IR,IR007_0.mat,0.524375,-0.009300873250000003
IR,IR007_0.mat,0.5245833333333333,-1.3931782065833331
IR,IR007_0.mat,0.5247916666666667,-0.24592887324999999
IR,IR007_0.mat,0.525,-0.43706753991666664
IR,IR007_0.mat,0.5252083333333334,-0.032671539916666666
IR,IR007_0.mat,0.5254166666666666,0.32790446008333335
IR,IR007_0.mat,0.525625,0.09544979341666666
IR,IR007_0.mat,0.5258333333333334,0.020329793416666665
IR,IR007_0.mat,0.5260416666666666,0.024920460083333325
IR,IR007_0.mat,0.52625,-0.5242902065833333
IR,IR007_0.mat,0.5264583333333334,0.4923337934166666
IR,IR007_0.mat,0.5266666666666666,0.08292979341666666
IR,IR007_0.mat,0.526875,0.50151512675
IR,IR007_0.mat,0.5270833333333333,0.2043737934166667
IR,IR007_0.mat,0.5272916666666667,-0.11864220658333334
IR,IR007_0.mat,0.5275,0.05413379341666665
IR,IR007_0.mat,0.5277083333333333,-0.18416353991666665
IR,IR007_0.mat,0.5279166666666667,0.12341112674999997
IR,IR007_0.mat,0.528125,0.3779844600833333
IR,IR007_0.mat,0.5283333333333333,-0.19376220658333332
IR,IR007_0.mat,0.5285416666666667,-0.1762342065833333
IR,IR007_0.mat,0.52875,-0.6803728732500001
IR,IR007_0.mat,0.5289583333333333,0.34501512674999996
IR,IR007_0.mat,0.5291666666666667,-1.10730487325
IR,IR007_0.mat,0.529375,0.8140977934166667
IR,IR007_0.mat,0.5295833333333333,0.05496846008333333
IR,IR007_0.mat,0.5297916666666667,1.3345124600833334
IR,IR007_0.mat,0.53,-1.5626155399166666
IR,IR007_0.mat,0.5302083333333333,0.8028297934166666
IR,IR007_0.mat,0.5304166666666666,0.16973512675
IR,IR007_0.mat,0.530625,0.17849912675
IR,IR007_0.mat,0.5308333333333334,0.5883204600833334
IR,IR007_0.mat,0.5310416666666666,-0.36486887325
IR,IR007_0.mat,0.53125,1.2393604600833334
IR,IR007_0.mat,0.5314583333333334,-0.5781262065833332
IR,IR007_0.mat,0.5316666666666666,0.4489311267499999
IR,IR007_0.mat,0.531875,-0.19042353991666663
IR,IR007_0.mat,0.5320833333333334,0.15095512675
IR,IR007_0.mat,0.5322916666666667,-0.5109355399166666
IR,IR007_0.mat,0.5325,0.09628446008333331
IR,IR007_0.mat,0.5327083333333333,-0.5493302065833332
IR,IR007_0.mat,0.5329166666666667,0.49859379341666665
IR,IR007_0.mat,0.533125,-0.2951742065833333
IR,IR007_0.mat,0.5333333333333333,-0.02474220658333333
IR,IR007_0.mat,0.5335416666666667,-0.95831687325
IR,IR007_0.mat,0.53375,0.47397112674999997
IR,IR007_0.mat,0.5339583333333333,0.12007246008333332
IR,IR007_0.mat,0.5341666666666667,0.14093912675
IR,IR007_0.mat,0.534375,0.17182179341666667
IR,IR007_0.mat,0.5345833333333333,0.07207912674999999
IR,IR007_0.mat,0.5347916666666667,-0.13408353991666666
IR,IR007_0.mat,0.535,-0.5347235399166665
IR,IR007_0.mat,0.5352083333333333,0.5123657934166668
IR,IR007_0.mat,0.5354166666666667,0.27490312675
IR,IR007_0.mat,0.535625,0.16639646008333334
IR,IR007_0.mat,0.5358333333333334,-0.11154753991666667
IR,IR007_0.mat,0.5360416666666666,-0.8685902065833333
IR,IR007_0.mat,0.53625,0.08418179341666666
IR,IR007_0.mat,0.5364583333333334,-0.5956542065833332
IR,IR007_0.mat,0.5366666666666666,0.19227112675
IR,IR007_0.mat,0.536875,0.021999126749999993
IR,IR007_0.mat,0.5370833333333334,1.1329404600833335
IR,IR007_0.mat,0.5372916666666666,-0.54265287325
IR,IR007_0.mat,0.5375,-0.024324873250000004
IR,IR007_0.mat,0.5377083333333333,-0.16580087325
IR,IR007_0.mat,0.5379166666666667,0.16347512675
IR,IR007_0.mat,0.538125,-0.9057328732500001
IR,IR007_0.mat,0.5383333333333333,0.9230217934166667
IR,IR007_0.mat,0.5385416666666667,0.0011324600833333338
IR,IR007_0.mat,0.53875,0.47021512675
IR,IR007_0.mat,0.5389583333333333,0.015321793416666665
IR,IR007_0.mat,0.5391666666666667,0.06540179341666667
IR,IR007_0.mat,0.539375,-0.44583153991666663
IR,IR007_0.mat,0.5395833333333333,-0.36153020658333335
IR,IR007_0.mat,0.5397916666666667,0.003219126750000001
IR,IR007_0.mat,0.54,0.26238312675
IR,IR007_0.mat,0.5402083333333333,-0.33356887325
IR,IR007_0.mat,0.5404166666666667,0.06164579341666667
IR,IR007_0.mat,0.540625,0.4873257934166666
IR,IR007_0.mat,0.5408333333333334,-0.14869020658333332
IR,IR007_0.mat,0.5410416666666666,-0.30560753991666667
IR,IR007_0.mat,0.54125,-0.3740502065833334
IR,IR007_0.mat,0.5414583333333334,-0.9962942065833333
IR,IR007_0.mat,0.5416666666666666,1.63207112675
IR,IR007_0.mat,0.541875,-1.1561328732499998
IR,IR007_0.mat,0.5420833333333334,1.0453004600833333
IR,IR007_0.mat,0.5422916666666666,0.02742446008333333
IR,IR007_0.mat,0.5425,-0.5697795399166665
IR,IR007_0.mat,0.5427083333333333,-0.10194887325
IR,IR007_0.mat,0.5429166666666667,-0.029750206583333327
IR,IR007_0.mat,0.543125,1.2356044600833334
IR,IR007_0.mat,0.5433333333333333,0.24986312675000003
IR,IR007_0.mat,0.5435416666666667,0.023251126749999997
IR,IR007_0.mat,0.54375,-0.043522206583333334
IR,IR007_0.mat,0.5439583333333333,-0.7020742065833332
IR,IR007_0.mat,0.5441666666666667,-0.29308753991666664
IR,IR007_0.mat,0.544375,-0.2864102065833333
IR,IR007_0.mat,0.5445833333333333,0.07458312674999999
IR,IR007_0.mat,0.5447916666666667,0.5891551267499999
IR,IR007_0.mat,0.545,-0.17289553991666665
IR,IR007_0.mat,0.5452083333333333,0.19853112674999998
IR,IR007_0.mat,0.5454166666666667,-0.43289420658333333
IR,IR007_0.mat,0.545625,-0.7212715399166667
IR,IR007_0.mat,0.5458333333333333,-0.13408353991666666
IR,IR007_0.mat,0.5460416666666666,-0.15202887325
IR,IR007_0.mat,0.54625,0.2552884600833333
IR,IR007_0.mat,0.5464583333333334,0.17056979341666667
IR,IR007_0.mat,0.5466666666666666,0.22607512675
IR,IR007_0.mat,0.546875,0.60167512675
IR,IR007_0.mat,0.5470833333333334,-0.6699395399166665
IR,IR007_0.mat,0.5472916666666666,0.2878404600833333
IR,IR007_0.mat,0.5475,-0.47880087325000004
IR,IR007_0.mat,0.5477083333333334,0.31997512675
IR,IR007_0.mat,0.5479166666666667,0.1037964600833333
IR,IR007_0.mat,0.548125,-0.6695222065833333
IR,IR007_0.mat,0.5483333333333333,1.1604844600833335
IR,IR007_0.mat,0.5485416666666667,2.18044712675
IR,IR007_0.mat,0.54875,-1.1853462065833331
IR,IR007_0.mat,0.5489583333333333,-0.98335687325
IR,IR007_0.mat,0.5491666666666667,-0.8731808732499999
IR,IR007_0.mat,0.549375,0.19978312675
IR,IR007_0.mat,0.5495833333333333,-0.1987702065833333
IR,IR007_0.mat,0.5497916666666667,-0.03058487325
IR,IR007_0.mat,0.55,0.3905044600833333
IR,IR007_0.mat,0.5502083333333333,-0.6169382065833333
IR,IR007_0.mat,0.5504166666666667,0.20395646008333332
IR,IR007_0.mat,0.550625,-0.24175553991666665
IR,IR007_0.mat,0.5508333333333333,-0.026828873249999996
IR,IR007_0.mat,0.5510416666666667,0.3642124600833333
IR,IR007_0.mat,0.55125,0.5065231267500001
IR,IR007_0.mat,0.5514583333333334,0.01156579341666667
IR,IR007_0.mat,0.5516666666666666,-0.05395553991666666
IR,IR007_0.mat,0.551875,0.26739112675
IR,IR007_0.mat,0.5520833333333334,0.24610712675
IR,IR007_0.mat,0.5522916666666666,-0.40242887325
IR,IR007_0.mat,0.5525,0.5849817934166668
IR,IR007_0.mat,0.5527083333333334,-0.22464487325
IR,IR007_0.mat,0.5529166666666666,-0.3794755399166667
IR,IR007_0.mat,0.553125,-0.05270353991666666
IR,IR007_0.mat,0.5533333333333333,-0.5309675399166667
IR,IR007_0.mat,0.5535416666666667,0.12215912675
IR,IR007_0.mat,0.55375,0.22148446008333336
IR,IR007_0.mat,0.5539583333333333,-0.4633595399166666
IR,IR007_0.mat,0.5541666666666667,0.19435779341666667
IR,IR007_0.mat,0.554375,-0.30519020658333335
IR,IR007_0.mat,0.5545833333333333,1.2335177934166668
IR,IR007_0.mat,0.5547916666666667,-0.6457342065833334
IR,IR007_0.mat,0.555,0.3358337934166667
IR,IR007_0.mat,0.5552083333333333,0.30703779341666665
IR,IR007_0.mat,0.5554166666666667,-0.19835287324999998
IR,IR007_0.mat,0.555625,-0.18666753991666665
IR,IR007_0.mat,0.5558333333333333,0.4823177934166667
IR,IR007_0.mat,0.5560416666666667,0.04161379341666666
IR,IR007_0.mat,0.55625,-0.10528753991666667
IR,IR007_0.mat,0.5564583333333334,-0.16454887324999998
IR,IR007_0.mat,0.5566666666666666,0.7848844600833333
IR,IR007_0.mat,0.556875,-0.4516742065833333
IR,IR007_0.mat,0.5570833333333334,-0.32355287325
IR,IR007_0.mat,0.5572916666666666,-0.055207539916666666
IR,IR007_0.mat,0.5575,-0.16830487325
IR,IR007_0.mat,0.5577083333333334,-0.08442087325
IR,IR007_0.mat,0.5579166666666666,-0.11822487325
IR,IR007_0.mat,0.558125,0.08960712675
IR,IR007_0.mat,0.5583333333333333,-0.17498220658333333
IR,IR007_0.mat,0.5585416666666667,0.12007246008333332
IR,IR007_0.mat,0.55875,0.19227112675
IR,IR007_0.mat,0.5589583333333333,-0.29642620658333335
IR,IR007_0.mat,0.5591666666666667,-0.2350782065833333
IR,IR007_0.mat,0.559375,0.2957697934166666
IR,IR007_0.mat,0.5595833333333333,0.32498312675
IR,IR007_0.mat,0.5597916666666667,0.5332324600833334
IR,IR007_0.mat,0.56,0.85457912675
IR,IR007_0.mat,0.5602083333333333,-1.4253128732499998
IR,IR007_0.mat,0.5604166666666667,-0.10487020658333333
IR,IR007_0.mat,0.560625,-1.23626087325
IR,IR007_0.mat,0.5608333333333333,-0.0034582065833333258
IR,IR007_0.mat,0.5610416666666667,1.83489512675
IR,IR007_0.mat,0.56125,-0.37029420658333334
IR,IR007_0.mat,0.5614583333333333,0.27573779341666665
IR,IR007_0.mat,0.5616666666666666,-1.4737235399166666
IR,IR007_0.mat,0.561875,0.26989512675
IR,IR007_0.mat,0.5620833333333334,-0.7709342065833333
IR,IR007_0.mat,0.5622916666666666,-0.28265420658333335
IR,IR007_0.mat,0.5625,0.5591071267500001
IR,IR007_0.mat,0.5627083333333334,-0.004292873250000003
IR,IR007_0.mat,0.5629166666666666,0.7243711267499999
IR,IR007_0.mat,0.563125,0.3429284600833333
IR,IR007_0.mat,0.5633333333333334,-0.3289782065833333
IR,IR007_0.mat,0.5635416666666667,0.5173737934166667
IR,IR007_0.mat,0.56375,-0.18583287325
IR,IR007_0.mat,0.5639583333333333,0.26238312675
IR,IR007_0.mat,0.5641666666666667,-0.045608873249999994
IR,IR007_0.mat,0.564375,-0.0051275399166666675
IR,IR007_0.mat,0.5645833333333333,0.39133912675
IR,IR007_0.mat,0.5647916666666667,-0.09235020658333333
IR,IR007_0.mat,0.565,0.5177911267499999
IR,IR007_0.mat,0.5652083333333333,-0.44708353991666666
IR,IR007_0.mat,0.5654166666666667,-0.5772915399166667
IR,IR007_0.mat,0.565625,-0.10361820658333333
IR,IR007_0.mat,0.5658333333333333,-0.3039382065833333
IR,IR007_0.mat,0.5660416666666667,0.36504712675
IR,IR007_0.mat,0.56625,-0.060215539916666665
IR,IR007_0.mat,0.5664583333333333,0.42347379341666663
IR,IR007_0.mat,0.5666666666666667,-0.16121020658333332
IR,IR007_0.mat,0.566875,0.11798579341666664
IR,IR007_0.mat,0.5670833333333334,-0.9111582065833332
IR,IR007_0.mat,0.5672916666666666,0.57287912675
IR,IR007_0.mat,0.5675,0.10630046008333331
IR,IR007_0.mat,0.5677083333333334,0.4869084600833333
IR,IR007_0.mat,0.5679166666666666,0.11965512675
IR,IR007_0.mat,0.568125,-0.2505195399166667
IR,IR007_0.mat,0.5683333333333334,0.27573779341666665
IR,IR007_0.mat,0.5685416666666666,-0.83186487325
IR,IR007_0.mat,0.56875,0.50151512675
IR,IR007_0.mat,0.5689583333333333,-0.13909153991666665
IR,IR007_0.mat,0.5691666666666667,1.3574657934166667
IR,IR007_0.mat,0.569375,-0.2851582065833333
IR,IR007_0.mat,0.5695833333333333,-0.03058487325
IR,IR007_0.mat,0.5697916666666667,-0.6807902065833333
IR,IR007_0.mat,0.57,-0.10695687325
IR,IR007_0.mat,0.5702083333333333,-0.5739528732499999
IR,IR007_0.mat,0.5704166666666667,0.18267246008333335
IR,IR007_0.mat,0.570625,0.24026446008333333
IR,IR007_0.mat,0.5708333333333333,0.8132631267499999
IR,IR007_0.mat,0.5710416666666667,-0.22297553991666666
IR,IR007_0.mat,0.57125,-0.14827287325
IR,IR007_0.mat,0.5714583333333333,-0.39742087325000003
IR,IR007_0.mat,0.5716666666666667,-0.20377820658333332
IR,IR007_0.mat,0.571875,0.10045779341666665
IR,IR007_0.mat,0.5720833333333334,0.10504846008333334
IR,IR007_0.mat,0.5722916666666666,0.3729764600833333
IR,IR007_0.mat,0.5725,1.0674191267500002
IR,IR007_0.mat,0.5727083333333334,-0.39116087325000004
IR,IR007_0.mat,0.5729166666666666,-0.7700995399166666
IR,IR007_0.mat,0.573125,-1.6928235399166667
IR,IR007_0.mat,0.5733333333333334,1.6454257934166667
IR,IR007_0.mat,0.5735416666666666,-0.7822022065833334
IR,IR007_0.mat,0.57375,0.3491884600833333
IR,IR007_0.mat,0.5739583333333333,-0.2012742065833333
IR,IR007_0.mat,0.5741666666666667,0.8449804600833333
IR,IR007_0.mat,0.574375,-0.33899420658333335
IR,IR007_0.mat,0.5745833333333333,-0.4303902065833333
IR,IR007_0.mat,0.5747916666666667,-0.09777553991666667
IR,IR007_0.mat,0.575,-0.015978206583333328
IR,IR007_0.mat,0.5752083333333333,-0.5756222065833332
IR,IR007_0.mat,0.5754166666666667,0.8683511267499999
IR,IR007_0.mat,0.575625,0.043283126750000005
IR,IR007_0.mat,0.5758333333333333,0.09878846008333332
IR,IR007_0.mat,0.5760416666666667,0.24944579341666664
IR,IR007_0.mat,0.57625,0.31872312675
IR,IR007_0.mat,0.5764583333333333,-0.2814022065833333
IR,IR007_0.mat,0.5766666666666667,0.18642846008333333
IR,IR007_0.mat,0.576875,0.05204712675
IR,IR007_0.mat,0.5770833333333333,0.035353793416666675
IR,IR007_0.mat,0.5772916666666666,-0.6582542065833332
IR,IR007_0.mat,0.5775,0.26238312675
IR,IR007_0.mat,0.5777083333333334,-0.03601020658333333
IR,IR007_0.mat,0.5779166666666666,-0.12239820658333334
IR,IR007_0.mat,0.578125,0.07207912674999999
IR,IR007_0.mat,0.5783333333333334,0.29743912675
IR,IR007_0.mat,0.5785416666666666,-1.1498728732499999
IR,IR007_0.mat,0.57875,1.7818937934166668
IR,IR007_0.mat,0.5789583333333334,-1.1327622065833332
IR,IR007_0.mat,0.5791666666666667,0.39217379341666664
IR,IR007_0.mat,0.579375,-1.2116382065833333
IR,IR007_0.mat,0.5795833333333333,-0.47337553991666664
IR,IR007_0.mat,0.5797916666666667,0.58164312675
IR,IR007_0.mat,0.58,0.06164579341666667
IR,IR007_0.mat,0.5802083333333333,1.03737112675
IR,IR007_0.mat,0.5804166666666667,-0.32605687325
IR,IR007_0.mat,0.580625,0.48398712675
IR,IR007_0.mat,0.5808333333333333,-0.4007595399166667
IR,IR007_0.mat,0.5810416666666667,-0.09068087325
IR,IR007_0.mat,0.58125,0.4610337934166666
IR,IR007_0.mat,0.5814583333333333,0.02074712674999999
IR,IR007_0.mat,0.5816666666666667,-0.05019953991666667
IR,IR007_0.mat,0.581875,0.12215912675
IR,IR007_0.mat,0.5820833333333333,-0.9578995399166665
IR,IR007_0.mat,0.5822916666666667,0.52780712675
IR,IR007_0.mat,0.5825,-0.21212487324999998
IR,IR007_0.mat,0.5827083333333334,-0.12239820658333334
IR,IR007_0.mat,0.5829166666666666,0.023251126749999997
IR,IR007_0.mat,0.583125,0.25946179341666664
IR,IR007_0.mat,0.5833333333333334,-0.12156353991666667
IR,IR007_0.mat,0.5835416666666666,-0.67035687325
IR,IR007_0.mat,0.58375,0.37965379341666666
IR,IR007_0.mat,0.5839583333333334,0.6517551267499999
IR,IR007_0.mat,0.5841666666666666,-0.35986087325
IR,IR007_0.mat,0.584375,0.44267112675
IR,IR007_0.mat,0.5845833333333333,0.14344312675
IR,IR007_0.mat,0.5847916666666667,-0.4758795399166667
IR,IR007_0.mat,0.585,-0.3581915399166667
IR,IR007_0.mat,0.5852083333333333,-0.26470887325
IR,IR007_0.mat,0.5854166666666667,0.2552884600833333
IR,IR007_0.mat,0.585625,0.9134231267499999
IR,IR007_0.mat,0.5858333333333333,0.37506312675
IR,IR007_0.mat,0.5860416666666667,-0.41494887325
IR,IR007_0.mat,0.58625,-0.94955287325
IR,IR007_0.mat,0.5864583333333333,-0.53388887325
IR,IR007_0.mat,0.5866666666666667,-0.36361687325000003
IR,IR007_0.mat,0.586875,-0.35443553991666665
IR,IR007_0.mat,0.5870833333333333,0.5194604600833335
IR,IR007_0.mat,0.5872916666666667,0.013652460083333323
IR,IR007_0.mat,0.5875,1.1396177934166667
IR,IR007_0.mat,0.5877083333333334,-0.42287820658333336
IR,IR007_0.mat,0.5879166666666666,0.43641112674999993
IR,IR007_0.mat,0.588125,-0.2692995399166667
IR,IR007_0.mat,0.5883333333333334,0.43265512674999995
IR,IR007_0.mat,0.5885416666666666,-0.15202887325
IR,IR007_0.mat,0.58875,0.42764712674999994
IR,IR007_0.mat,0.5889583333333334,0.35169246008333327
IR,IR007_0.mat,0.5891666666666666,0.12591512675
IR,IR007_0.mat,0.589375,-0.27764620658333333
IR,IR007_0.mat,0.5895833333333333,-0.20419553991666664
IR,IR007_0.mat,0.5897916666666667,-0.31896220658333335
IR,IR007_0.mat,0.59,-0.26345687325000006
IR,IR007_0.mat,0.5902083333333333,0.3579524600833333
IR,IR007_0.mat,0.5904166666666667,-0.4779662065833334
IR,IR007_0.mat,0.590625,0.21939779341666668
IR,IR007_0.mat,0.5908333333333333,-0.10570487325
IR,IR007_0.mat,0.5910416666666667,-0.7859582065833333
IR,IR007_0.mat,0.59125,0.008644460083333338
IR,IR007_0.mat,0.5914583333333333,0.8403897934166666
IR,IR007_0.mat,0.5916666666666667,0.91467512675
IR,IR007_0.mat,0.591875,-1.9795315399166664
IR,IR007_0.mat,0.5920833333333333,0.5791391267500001
IR,IR007_0.mat,0.5922916666666667,0.16180579341666668
IR,IR007_0.mat,0.5925,0.13676579341666667
IR,IR007_0.mat,0.5927083333333333,-0.18541553991666668
IR,IR007_0.mat,0.5929166666666666,0.22357112675
IR,IR007_0.mat,0.593125,0.5561857934166667
IR,IR007_0.mat,0.5933333333333334,-0.30268620658333334
IR,IR007_0.mat,0.5935416666666666,0.37130712674999994
IR,IR007_0.mat,0.59375,0.6233764600833334
IR,IR007_0.mat,0.5939583333333334,-0.3081115399166667
IR,IR007_0.mat,0.5941666666666666,-0.37989287325000004
IR,IR007_0.mat,0.594375,-0.6181902065833333
IR,IR007_0.mat,0.5945833333333334,-0.10445287325000001
IR,IR007_0.mat,0.5947916666666667,0.24276846008333333
IR,IR007_0.mat,0.595,0.3779844600833333
IR,IR007_0.mat,0.5952083333333333,-0.035175539916666665
IR,IR007_0.mat,0.5954166666666667,-0.38907420658333336
IR,IR007_0.mat,0.595625,0.14093912675
IR,IR007_0.mat,0.5958333333333333,0.04578712675
IR,IR007_0.mat,0.5960416666666667,-0.61652087325
IR,IR007_0.mat,0.59625,0.14886846008333332
IR,IR007_0.mat,0.5964583333333333,0.5077751267500001
IR,IR007_0.mat,0.5966666666666667,0.47939646008333325
IR,IR007_0.mat,0.596875,-0.21921953991666665
IR,IR007_0.mat,0.5970833333333333,0.13593112675000002
IR,IR007_0.mat,0.5972916666666667,-1.966594206583333
IR,IR007_0.mat,0.5975,0.12716712675000003
IR,IR007_0.mat,0.5977083333333333,-0.26095287325
IR,IR007_0.mat,0.5979166666666667,0.8704377934166667
IR,IR007_0.mat,0.598125,-0.2475982065833333
IR,IR007_0.mat,0.5983333333333334,0.009479126750000002
IR,IR007_0.mat,0.5985416666666666,0.057472460083333336
IR,IR007_0.mat,0.59875,-0.9253475399166666
IR,IR007_0.mat,0.5989583333333334,1.0127484600833334
IR,IR007_0.mat,0.5991666666666666,-0.99337287325
IR,IR007_0.mat,0.599375,0.9860391267500002
IR,IR007_0.mat,0.5995833333333334,-0.10528753991666667
IR,IR007_0.mat,0.5997916666666666,0.33833779341666664
IR,IR007_0.mat,0.6,-0.11780753991666666
IR,IR007_0.mat,0.6002083333333333,0.6671964600833333
IR,IR007_0.mat,0.6004166666666667,-0.6945622065833332
IR,IR007_0.mat,0.600625,0.3567004600833333
IR,IR007_0.mat,0.6008333333333333,-0.37112887325000005
IR,IR007_0.mat,0.6010416666666667,0.20353912675
IR,IR007_0.mat,0.60125,-0.46669820658333333
IR,IR007_0.mat,0.6014583333333333,0.05413379341666665
IR,IR007_0.mat,0.6016666666666667,-0.5368102065833333
IR,IR007_0.mat,0.601875,-0.20336087325
IR,IR007_0.mat,0.6020833333333333,0.25278446008333333
IR,IR007_0.mat,0.6022916666666667,0.1125604600833333
IR,IR007_0.mat,0.6025,0.05580312675000001
IR,IR007_0.mat,0.6027083333333333,0.14803379341666667
IR,IR007_0.mat,0.6029166666666667,-0.05812887325
IR,IR007_0.mat,0.603125,-0.42913820658333335
IR,IR007_0.mat,0.6033333333333334,0.051629793416666674
IR,IR007_0.mat,0.6035416666666666,0.6050137934166666
IR,IR007_0.mat,0.60375,0.07666979341666667
IR,IR007_0.mat,0.6039583333333334,1.03611912675
IR,IR007_0.mat,0.6041666666666666,-0.75173687325
IR,IR007_0.mat,0.604375,0.5970844600833334
IR,IR007_0.mat,0.6045833333333334,-0.59523687325
IR,IR007_0.mat,0.6047916666666666,0.35711779341666666
IR,IR007_0.mat,0.605,0.14594712675
IR,IR007_0.mat,0.6052083333333333,0.5261377934166667
IR,IR007_0.mat,0.6054166666666667,-0.24718087325
IR,IR007_0.mat,0.605625,-0.13408353991666666
IR,IR007_0.mat,0.6058333333333333,-0.4971635399166667
IR,IR007_0.mat,0.6060416666666667,0.06832312675
IR,IR007_0.mat,0.60625,-0.032671539916666666
IR,IR007_0.mat,0.6064583333333333,-0.04811287325
IR,IR007_0.mat,0.6066666666666667,-0.14702087325
IR,IR007_0.mat,0.606875,0.11172579341666665
IR,IR007_0.mat,0.6070833333333333,0.41345779341666666
IR,IR007_0.mat,0.6072916666666667,-0.13867420658333332
IR,IR007_0.mat,0.6075,0.38132312674999996
IR,IR007_0.mat,0.6077083333333333,0.04036179341666666
IR,IR007_0.mat,0.6079166666666667,-0.09443687325000001
IR,IR007_0.mat,0.608125,-0.043522206583333334
IR,IR007_0.mat,0.6083333333333333,-0.24092087324999997
IR,IR007_0.mat,0.6085416666666666,-0.37905820658333333
IR,IR007_0.mat,0.60875,0.5223817934166668
IR,IR007_0.mat,0.6089583333333334,0.08167779341666666
IR,IR007_0.mat,0.6091666666666666,0.12758446008333335
IR,IR007_0.mat,0.609375,-0.70666487325
IR,IR007_0.mat,0.6095833333333334,2.1637537934166664
IR,IR007_0.mat,0.6097916666666666,-0.05938087325
IR,IR007_0.mat,0.61,0.11381246008333333
IR,IR007_0.mat,0.6102083333333334,-1.9386328732499998
IR,IR007_0.mat,0.6104166666666667,1.80860312675
IR,IR007_0.mat,0.610625,-1.0630675399166665
IR,IR007_0.mat,0.6108333333333333,-0.10820887325
IR,IR007_0.mat,0.6110416666666667,-0.2517715399166667
IR,IR007_0.mat,0.61125,0.40010312675
IR,IR007_0.mat,0.6114583333333333,0.4547737934166667
IR,IR007_0.mat,0.6116666666666667,-0.34316753991666665
IR,IR007_0.mat,0.611875,0.3195577934166666
IR,IR007_0.mat,0.6120833333333333,0.08960712675
IR,IR007_0.mat,0.6122916666666667,-0.28098487325000004
IR,IR007_0.mat,0.6125,-0.19835287324999998
IR,IR007_0.mat,0.6127083333333333,0.24735912675000002
IR,IR007_0.mat,0.6129166666666667,-0.09735820658333334
IR,IR007_0.mat,0.613125,0.68305512675
IR,IR007_0.mat,0.6133333333333333,0.36129112674999997
IR,IR007_0.mat,0.6135416666666667,0.06164579341666667
IR,IR007_0.mat,0.61375,-0.09401953991666667
IR,IR007_0.mat,0.6139583333333334,-0.10361820658333333
IR,IR007_0.mat,0.6141666666666666,-0.2475982065833333
IR,IR007_0.mat,0.614375,-0.17039153991666664
IR,IR007_0.mat,0.6145833333333334,0.63798312675
IR,IR007_0.mat,0.6147916666666666,-0.12949287325
IR,IR007_0.mat,0.615,-0.19584887324999997
IR,IR007_0.mat,0.6152083333333334,0.12925379341666665
IR,IR007_0.mat,0.6154166666666666,0.13843512675000003
IR,IR007_0.mat,0.615625,-0.7559102065833332
IR,IR007_0.mat,0.6158333333333333,1.0578204600833334
IR,IR007_0.mat,0.6160416666666667,0.5561857934166667
IR,IR007_0.mat,0.61625,0.2945177934166667
IR,IR007_0.mat,0.6164583333333333,-1.29886087325
IR,IR007_0.mat,0.6166666666666667,-0.8276915399166667
IR,IR007_0.mat,0.616875,-0.23549553991666666
IR,IR007_0.mat,0.6170833333333333,-0.04978220658333333
IR,IR007_0.mat,0.6172916666666667,0.69807912675
IR,IR007_0.mat,0.6175,-0.16830487325
IR,IR007_0.mat,0.6177083333333333,1.20513912675
IR,IR007_0.mat,0.6179166666666667,-0.06605820658333333
IR,IR007_0.mat,0.618125,0.23024846008333336
IR,IR007_0.mat,0.6183333333333333,-0.040600873249999996
IR,IR007_0.mat,0.6185416666666667,-0.04602620658333333
IR,IR007_0.mat,0.61875,-0.16580087325
IR,IR007_0.mat,0.6189583333333334,0.15471112675
IR,IR007_0.mat,0.6191666666666666,0.042865793416666666
IR,IR007_0.mat,0.619375,0.2244057934166667
IR,IR007_0.mat,0.6195833333333334,-0.20753420658333332
IR,IR007_0.mat,0.6197916666666666,-0.23925153991666664
IR,IR007_0.mat,0.62,-0.46252487324999997
IR,IR007_0.mat,0.6202083333333334,-0.26679553991666666
IR,IR007_0.mat,0.6204166666666666,-0.10153153991666666
IR,IR007_0.mat,0.620625,-0.004292873250000003
IR,IR007_0.mat,0.6208333333333333,0.5361537934166667
IR,IR007_0.mat,0.6210416666666667,0.15012046008333335
IR,IR007_0.mat,0.62125,0.13718312675
IR,IR007_0.mat,0.6214583333333333,0.21105112675
IR,IR007_0.mat,0.6216666666666667,0.07792179341666668
IR,IR007_0.mat,0.621875,0.6450777934166667
IR,IR007_0.mat,0.6220833333333333,-0.9624902065833334
IR,IR007_0.mat,0.6222916666666667,0.9668417934166667
IR,IR007_0.mat,0.6225,0.13593112675000002
IR,IR007_0.mat,0.6227083333333333,-0.4032635399166667
IR,IR007_0.mat,0.6229166666666667,1.1654924600833334
IR,IR007_0.mat,0.623125,-0.5551728732499999
IR,IR007_0.mat,0.6233333333333333,0.24944579341666664
IR,IR007_0.mat,0.6235416666666667,-1.3084595399166665
IR,IR007_0.mat,0.62375,-0.13867420658333332
IR,IR007_0.mat,0.6239583333333333,-0.06856220658333334
IR,IR007_0.mat,0.6241666666666666,0.16222312675
IR,IR007_0.mat,0.624375,0.46729379341666666
