window_id,group_id,class_label,relative_path,outer_fold,outer_role
WIN-8138d88731735b2e8334,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-28b607de24710b94389b,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-af27ccea3ef66e070230,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-a5f4b9487c91c5df82b1,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-dc43e05f3f0d9055c984,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-f71b9d992459d01d5b57,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-c99d320ce097697af301,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-268397442b83a1f7b44e,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-a6b3061c0a348b45bdc6,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-557bc71ff309dd260278,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-7f27102c94739b8c7b77,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-c1f19708361dfef88843,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-5227e0521be27aae84c5,source_domain/cwru_12khz_fe/B014_2.mat,B,source_domain/cwru_12khz_fe/B014_2.mat,2,test
WIN-25c24932c6ba90148763,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-fbf0bf5d0844273a42a6,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-e28340f0d7d9453a9caa,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-f77c4cc3d3a83b436b63,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-42ef98b4686408af7196,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-a65048188e9c2363e19a,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-ddf60ff253e37de91ced,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-643b84d5e705c0c4f20e,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-da858fbc7f7d6cd0a253,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-c5ffba9fa48ee2d2f8e6,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-7c366f0765f7f25a5d45,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-dbfe99d6cb64529c7d03,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-f794c617abb0155a5f49,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-71a23180ca05c3f356d7,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-e1f8581ec72156e4c40d,source_domain/cwru_12khz_fe/B014_3.mat,B,source_domain/cwru_12khz_fe/B014_3.mat,2,train_pool
WIN-4307f92375069babe348,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-8ec9e349dc6a2dad86f5,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-3b1db9162d81b3487c0c,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-bbb6db2261581421a8dc,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-a15c4cd52a490317cae7,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-478f6d8d3e8f9056d252,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-4981f1e708cd35d5472e,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-242b37df1ed074df80b3,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-8c9b7a85d4ce7c3bc6b1,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-d7bd0c8a027e6db2f970,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-743bc7cb57880bbee02d,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-b91f84ec83a97fa03b8e,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-01542cc9fee777f6ce43,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-8bd08058b2baee587475,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-66227cd413cf12b07cf2,source_domain/cwru_12khz_fe/B021_0.mat,B,source_domain/cwru_12khz_fe/B021_0.mat,2,test
WIN-ce9aed289046dbf88e3d,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-b8a176c8599396fcb933,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-6a6cd868718760f9beb2,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-c73ce4e610533d0e394f,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-7ab4e13fbabfbd4e5db3,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-842bb62f1c993b737727,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-7571657e1d092958db86,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-6e194b460a6f9dfb63db,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-78752056609514e16c69,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-cebfacbec3451fecab55,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-2faee3c8f5a2fb07bfb9,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-524b6d879559ed5b2440,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-ca1dc236c64a0d336eb0,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-daf99a564745c1239bc0,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-44962460fdc546b555e0,source_domain/cwru_12khz_fe/B021_1.mat,B,source_domain/cwru_12khz_fe/B021_1.mat,2,test
WIN-9256778c4e9f54cc41aa,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-651c3edbaed6a47e5dea,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-200a713d371478eda482,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-c62646b8543263f175d1,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-92d189de72817f1e5ada,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-3229a1a5c839e1200807,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-867730a772b9dcd0ed48,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-f899c7d4a17a6b224947,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-0f6a3bc9202534158bf2,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-71ac72822ad527b35259,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-b05c8e4964f9df72bf1f,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-091f8a8ee20b9dd7c9e4,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-94b1eeafc18011bf8eef,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-f2a109bfcb3bd50884d4,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-9f44ba4ed2fff4393dbb,source_domain/cwru_12khz_fe/B021_2.mat,B,source_domain/cwru_12khz_fe/B021_2.mat,2,train_pool
WIN-14094409b262f8c91fdc,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-9da80ffb14320d8be725,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-f0d3fcca08326ff41455,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-5816000a95fd48643e4b,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-6dc5e027873cf32d4e96,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-38a8a954f6798ec86167,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-9126f778aa047cde3fb2,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-fe66a6b6a14822d2f154,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-7fb954901dba6ace533b,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-b73493f0cb9947516581,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-6dbe514a262c18ead6c6,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-226e82c04a54964bbe8f,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-fe7b58007106a8a988a6,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-b7ba65720aef0997f313,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-f6330fca6f78e77e47a2,source_domain/cwru_12khz_fe/B021_3.mat,B,source_domain/cwru_12khz_fe/B021_3.mat,2,train_pool
WIN-aedff8f49043e8611f7b,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-687a139507a6a6959bf4,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-72976a1165ffddbdf3cd,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-583a43f7fd9ebf20deb0,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-18101343915a3d7c252f,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-db7ef28204ff4354b799,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-4858540c7771fcd31f5e,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-236290c16e2454609e8f,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-daf59a603c9555423e28,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-e7a5ec78c744c22f6f7b,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-8ea36ad1ed8ed4050ee1,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-6df3b1a0e807f9bfdd2a,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-3e58b4956f9eb2a15f8f,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-fe011dea2903f8cd4c22,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-6436369b6b6a5c89b6f4,source_domain/cwru_12khz_fe/IR007_0.mat,IR,source_domain/cwru_12khz_fe/IR007_0.mat,2,train_pool
WIN-76b37ed3bc783c0cc905,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-ba35f61877490475d0c1,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-7d6464ba2fca178a047a,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-818ad005e3cb0f8cfeb1,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-81b726fe00d127972160,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-5c17bd1b9c8c56bae671,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-31d80cf41e038ac53d82,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-65b070ef7b219013641f,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-675d4546c409d80d86e3,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-6c7a4134cbf512b3a28e,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-1609a00ca1d3a822e2dd,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-c3216774c4460e657567,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-793fae25042f4a3987f1,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-73592ac81c9a7a22bac3,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-6fc76f988f52786ece77,source_domain/cwru_12khz_fe/IR007_1.mat,IR,source_domain/cwru_12khz_fe/IR007_1.mat,2,train_pool
WIN-b5260e2cd6b8d8f6cd67,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-ade913420fc52d55847c,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-01e7e62f4c2ecbdb18db,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-70314c3ab088ce2bee55,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-fed04242cbf1719d78bf,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-979bf2d8b4fd579dcd33,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-858f672a8ed729a64e8e,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-75ab10ed4c5e44e818b5,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-bd346145ae546172e166,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-14dc9dcdf84c6b5f3943,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-06b3ee637ecb4727711e,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-8c6bd41037c8c6a97b20,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-666695e7042d3c8f85e4,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-b6c4c97697e059fc19ad,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-6096a5f0b148a34900c5,source_domain/cwru_12khz_fe/IR007_2.mat,IR,source_domain/cwru_12khz_fe/IR007_2.mat,2,test
WIN-36c3fb867e1ebbfb7945,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-2f3a8feb7ac80dd3054b,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-c0c957a2ebecccd09b09,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-9e34e8c735e92f8efcc4,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-05e3b5dba0b8bf0cec71,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-b3826052360ede3025ed,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-876fac0ccd4036166ffe,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-95ba58e2644691cf9155,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-db8aa1c4a131bb7d038d,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-39e8b4aaf58b74cc748a,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-02135945bb18ff887375,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-9b30f7c42b134f3dd64a,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-d1c33fd95c8d96968d54,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-70fafa99e816d7111b6d,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-386787f7137c8175d934,source_domain/cwru_12khz_fe/IR007_3.mat,IR,source_domain/cwru_12khz_fe/IR007_3.mat,2,train_pool
WIN-62696365c983df932a8d,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-b1ebedb36966d2107ec7,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-21f44ece947d5ffbac4a,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-b72afe8ff9e3e40e1833,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-06ef77117f462ca4aafc,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-14b7f82858bbdbf77eeb,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-57fcacb5f64126c65095,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-39974fa6f44d1515f03e,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-d484361e8fdc962b15cf,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-571156a292963ce10be9,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-8271e42c86cd42bc4463,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-57bd81b8264d6660c5d3,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-dad8679918e8871ce2f0,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-f7c77baae89c17b6049f,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-f743df3c3f350713e282,source_domain/cwru_12khz_fe/IR014_0.mat,IR,source_domain/cwru_12khz_fe/IR014_0.mat,2,train_pool
WIN-85ae90faabadab7d5828,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-bfd566badf798378011f,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-a7acf3397ee9375b0e93,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-3826c922b4c105df2f7d,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-42e666986313bfbb88ab,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-ec477fae56320663b28f,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-c99d826df9499e731fbf,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-cdc328545af4f4423377,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-2290f757189fbcbee4aa,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-cc3fd51f324cf584e730,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-de8659e3136d7a79549a,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-8a9c1c6fa65078d2c247,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-9e326f99a153645d35c6,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-c6091c5f9ebb00bcb9ad,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-230fdb831982ad274196,source_domain/cwru_12khz_fe/IR014_1.mat,IR,source_domain/cwru_12khz_fe/IR014_1.mat,2,train_pool
WIN-8dd5a29353542d2461f5,source_domain/cwru_12khz_fe/IR014_2.mat,IR,source_domain/cwru_12khz_fe/IR014_2.mat,2,test
WIN-1ac7616db8fc9d99f80d,source_domain/cwru_12khz_fe/IR014_2.mat,IR,source_domain/cwru_12khz_fe/IR014_2.mat,2,test
WIN-86e44c67fde4f980e3f0,source_domain/cwru_12khz_fe/IR014_2.mat,IR,source_domain/cwru_12khz_fe/IR014_2.mat,2,test
WIN-0ea1ca1043aa44936435,source_domain/cwru_12khz_fe/IR014_2.mat,IR,source_domain/cwru_12khz_fe/IR014_2.mat,2,test
WIN-d184189702c1c23867ae,source_domain/cwru_12khz_fe/IR014_2.mat,IR,source_domain/cwru_12khz_fe/IR014_2.mat,2,test
WIN-5b1a9fb52dcc810feee9,source_domain/cwru_12khz_fe/IR014_2.mat,IR,source_domain/cwru_12khz_fe/IR014_2.mat,2,test
