sample_id,stage,frequency_hz,psd
IR_difficult_IR021_1,primary_processed,4576.171875,1.8473715738577206e-06
IR_difficult_IR021_1,primary_processed,4579.1015625,1.9156290156197743e-06
IR_difficult_IR021_1,primary_processed,4582.03125,8.92288861705178e-07
IR_difficult_IR021_1,primary_processed,4584.9609375,4.0447257936891266e-07
IR_difficult_IR021_1,primary_processed,4587.890625,8.131843934328088e-07
IR_difficult_IR021_1,primary_processed,4590.8203125,9.398531046914503e-07
IR_difficult_IR021_1,primary_processed,4593.75,5.665536639817722e-07
IR_difficult_IR021_1,primary_processed,4596.6796875,3.9963839825947844e-07
IR_difficult_IR021_1,primary_processed,4599.609375,3.121973551263264e-07
IR_difficult_IR021_1,primary_processed,4602.5390625,3.1605925494100525e-07
IR_difficult_IR021_1,primary_processed,4605.46875,1.9978264150293886e-06
IR_difficult_IR021_1,primary_processed,4608.3984375,3.042367249028177e-06
IR_difficult_IR021_1,primary_processed,4611.328125,7.569132224100819e-07
IR_difficult_IR021_1,primary_processed,4614.2578125,2.523593285399949e-07
IR_difficult_IR021_1,primary_processed,4617.1875,2.0608523290778872e-07
IR_difficult_IR021_1,primary_processed,4620.1171875,1.9513401232698275e-07
IR_difficult_IR021_1,primary_processed,4623.046875,1.4990391327344168e-07
IR_difficult_IR021_1,primary_processed,4625.9765625,6.964420268625102e-08
IR_difficult_IR021_1,primary_processed,4628.90625,6.111528515667872e-08
IR_difficult_IR021_1,primary_processed,4631.8359375,6.414755459862007e-08
IR_difficult_IR021_1,primary_processed,4634.765625,9.343170579389768e-08
IR_difficult_IR021_1,primary_processed,4637.6953125,1.1934249660539923e-07
IR_difficult_IR021_1,primary_processed,4640.625,1.2931238193952523e-07
IR_difficult_IR021_1,primary_processed,4643.5546875,9.704838413118535e-08
IR_difficult_IR021_1,primary_processed,4646.484375,9.675435086429308e-08
IR_difficult_IR021_1,primary_processed,4649.4140625,1.2261010076583529e-07
IR_difficult_IR021_1,primary_processed,4652.34375,1.1333562232978922e-07
IR_difficult_IR021_1,primary_processed,4655.2734375,7.378557576942557e-08
IR_difficult_IR021_1,primary_processed,4658.203125,9.606028621426379e-08
IR_difficult_IR021_1,primary_processed,4661.1328125,8.343961590878185e-08
IR_difficult_IR021_1,primary_processed,4664.0625,2.274063755819938e-07
IR_difficult_IR021_1,primary_processed,4666.9921875,2.683795513446125e-07
IR_difficult_IR021_1,primary_processed,4669.921875,1.1787660854948045e-07
IR_difficult_IR021_1,primary_processed,4672.8515625,1.0642908714534247e-07
IR_difficult_IR021_1,primary_processed,4675.78125,1.0926368947740664e-07
IR_difficult_IR021_1,primary_processed,4678.7109375,2.1977443871071474e-07
IR_difficult_IR021_1,primary_processed,4681.640625,2.0004756219927995e-07
IR_difficult_IR021_1,primary_processed,4684.5703125,7.691351271537663e-08
IR_difficult_IR021_1,primary_processed,4687.5,9.453387548744922e-08
IR_difficult_IR021_1,primary_processed,4690.4296875,1.0840624765490917e-07
IR_difficult_IR021_1,primary_processed,4693.359375,1.625687842168285e-07
IR_difficult_IR021_1,primary_processed,4696.2890625,1.6028415099497082e-07
IR_difficult_IR021_1,primary_processed,4699.21875,1.4717828444164483e-07
IR_difficult_IR021_1,primary_processed,4702.1484375,1.1357336979812574e-07
IR_difficult_IR021_1,primary_processed,4705.078125,1.623387577623061e-07
IR_difficult_IR021_1,primary_processed,4708.0078125,1.9676977024372735e-07
IR_difficult_IR021_1,primary_processed,4710.9375,1.7733230013497686e-07
IR_difficult_IR021_1,primary_processed,4713.8671875,1.0750836202682408e-07
IR_difficult_IR021_1,primary_processed,4716.796875,1.5292225437240396e-07
IR_difficult_IR021_1,primary_processed,4719.7265625,1.7193388843584448e-07
IR_difficult_IR021_1,primary_processed,4722.65625,3.38965455541987e-07
IR_difficult_IR021_1,primary_processed,4725.5859375,4.270137058737259e-07
IR_difficult_IR021_1,primary_processed,4728.515625,2.2022308412620464e-07
IR_difficult_IR021_1,primary_processed,4731.4453125,1.2329791251951376e-07
IR_difficult_IR021_1,primary_processed,4734.375,1.2993027506522957e-07
IR_difficult_IR021_1,primary_processed,4737.3046875,2.0713273275352404e-07
IR_difficult_IR021_1,primary_processed,4740.234375,2.238355786202489e-07
IR_difficult_IR021_1,primary_processed,4743.1640625,1.4212516641441416e-07
IR_difficult_IR021_1,primary_processed,4746.09375,1.3146876934628198e-07
IR_difficult_IR021_1,primary_processed,4749.0234375,1.531521241603003e-07
IR_difficult_IR021_1,primary_processed,4751.953125,1.973891084492936e-07
IR_difficult_IR021_1,primary_processed,4754.8828125,2.38667444140273e-07
IR_difficult_IR021_1,primary_processed,4757.8125,1.8931468281920554e-07
IR_difficult_IR021_1,primary_processed,4760.7421875,1.226723917187739e-07
IR_difficult_IR021_1,primary_processed,4763.671875,1.850642099605948e-07
IR_difficult_IR021_1,primary_processed,4766.6015625,3.292136788245852e-07
IR_difficult_IR021_1,primary_processed,4769.53125,2.2074955146031847e-07
IR_difficult_IR021_1,primary_processed,4772.4609375,9.230653352343876e-08
IR_difficult_IR021_1,primary_processed,4775.390625,8.509572970185738e-08
IR_difficult_IR021_1,primary_processed,4778.3203125,1.1570210443717348e-07
IR_difficult_IR021_1,primary_processed,4781.25,3.3054709688148544e-07
IR_difficult_IR021_1,primary_processed,4784.1796875,4.786635911804964e-07
IR_difficult_IR021_1,primary_processed,4787.109375,1.8457011457349142e-07
IR_difficult_IR021_1,primary_processed,4790.0390625,1.1516389893443683e-07
IR_difficult_IR021_1,primary_processed,4792.96875,1.3477860252051713e-07
IR_difficult_IR021_1,primary_processed,4795.8984375,1.6872308192073762e-07
IR_difficult_IR021_1,primary_processed,4798.828125,1.5158487013684434e-07
IR_difficult_IR021_1,primary_processed,4801.7578125,1.6581147075902335e-07
IR_difficult_IR021_1,primary_processed,4804.6875,1.2932567877023546e-07
IR_difficult_IR021_1,primary_processed,4807.6171875,1.2945010050455098e-07
IR_difficult_IR021_1,primary_processed,4810.546875,2.940886823458285e-07
IR_difficult_IR021_1,primary_processed,4813.4765625,3.3842090269091056e-07
IR_difficult_IR021_1,primary_processed,4816.40625,1.6085880999511945e-07
IR_difficult_IR021_1,primary_processed,4819.3359375,1.1219387392738883e-07
IR_difficult_IR021_1,primary_processed,4822.265625,1.8684768428321065e-07
IR_difficult_IR021_1,primary_processed,4825.1953125,3.9314897145868816e-07
IR_difficult_IR021_1,primary_processed,4828.125,3.53650986458776e-07
IR_difficult_IR021_1,primary_processed,4831.0546875,1.9202649110939863e-07
IR_difficult_IR021_1,primary_processed,4833.984375,1.596593410277982e-07
IR_difficult_IR021_1,primary_processed,4836.9140625,1.3746387794320123e-07
IR_difficult_IR021_1,primary_processed,4839.84375,2.180904270495916e-07
IR_difficult_IR021_1,primary_processed,4842.7734375,4.155669663810414e-07
IR_difficult_IR021_1,primary_processed,4845.703125,3.5629581872168663e-07
IR_difficult_IR021_1,primary_processed,4848.6328125,2.0511309824538262e-07
IR_difficult_IR021_1,primary_processed,4851.5625,1.9441948720659738e-07
IR_difficult_IR021_1,primary_processed,4854.4921875,5.220313403320868e-07
IR_difficult_IR021_1,primary_processed,4857.421875,5.954640632078945e-07
IR_difficult_IR021_1,primary_processed,4860.3515625,2.599207405560337e-07
IR_difficult_IR021_1,primary_processed,4863.28125,2.9342251389644477e-07
IR_difficult_IR021_1,primary_processed,4866.2109375,4.1967568519409535e-07
IR_difficult_IR021_1,primary_processed,4869.140625,6.73378137850514e-07
IR_difficult_IR021_1,primary_processed,4872.0703125,6.028094493649136e-07
IR_difficult_IR021_1,primary_processed,4875.0,4.980720661648852e-07
IR_difficult_IR021_1,primary_processed,4877.9296875,3.9045067622740534e-07
IR_difficult_IR021_1,primary_processed,4880.859375,4.157854575392194e-07
IR_difficult_IR021_1,primary_processed,4883.7890625,6.744943839510992e-07
IR_difficult_IR021_1,primary_processed,4886.71875,7.438751656844384e-07
IR_difficult_IR021_1,primary_processed,4889.6484375,4.970946828857329e-07
IR_difficult_IR021_1,primary_processed,4892.578125,3.105684305200699e-07
IR_difficult_IR021_1,primary_processed,4895.5078125,2.8906607047212226e-07
IR_difficult_IR021_1,primary_processed,4898.4375,5.101841216288197e-07
IR_difficult_IR021_1,primary_processed,4901.3671875,1.0684016839278484e-06
IR_difficult_IR021_1,primary_processed,4904.296875,7.345841789196006e-07
IR_difficult_IR021_1,primary_processed,4907.2265625,3.012118426834443e-07
IR_difficult_IR021_1,primary_processed,4910.15625,3.050730530267881e-07
IR_difficult_IR021_1,primary_processed,4913.0859375,4.609844130297878e-07
IR_difficult_IR021_1,primary_processed,4916.015625,5.274650172446959e-07
IR_difficult_IR021_1,primary_processed,4918.9453125,2.6586205870122054e-07
IR_difficult_IR021_1,primary_processed,4921.875,2.5885372223997944e-07
IR_difficult_IR021_1,primary_processed,4924.8046875,3.560207323532154e-07
IR_difficult_IR021_1,primary_processed,4927.734375,9.754569337894213e-07
IR_difficult_IR021_1,primary_processed,4930.6640625,1.0421324241795138e-06
IR_difficult_IR021_1,primary_processed,4933.59375,5.384487045241836e-07
IR_difficult_IR021_1,primary_processed,4936.5234375,3.3678203323165763e-07
IR_difficult_IR021_1,primary_processed,4939.453125,3.1217839097823916e-07
IR_difficult_IR021_1,primary_processed,4942.3828125,4.886548264384424e-07
IR_difficult_IR021_1,primary_processed,4945.3125,4.160346935162855e-07
IR_difficult_IR021_1,primary_processed,4948.2421875,2.504876771762057e-07
IR_difficult_IR021_1,primary_processed,4951.171875,2.488270178742227e-07
IR_difficult_IR021_1,primary_processed,4954.1015625,2.738376100468737e-07
IR_difficult_IR021_1,primary_processed,4957.03125,4.931173427926227e-07
IR_difficult_IR021_1,primary_processed,4959.9609375,7.868612679334204e-07
IR_difficult_IR021_1,primary_processed,4962.890625,3.8389794254422205e-07
IR_difficult_IR021_1,primary_processed,4965.8203125,2.5837604361019963e-07
IR_difficult_IR021_1,primary_processed,4968.75,2.5439541638403e-07
IR_difficult_IR021_1,primary_processed,4971.6796875,4.417351744162344e-07
IR_difficult_IR021_1,primary_processed,4974.609375,5.323209551507976e-07
IR_difficult_IR021_1,primary_processed,4977.5390625,3.505173699228686e-07
IR_difficult_IR021_1,primary_processed,4980.46875,2.4710142768995124e-07
IR_difficult_IR021_1,primary_processed,4983.3984375,2.0696440846494557e-07
IR_difficult_IR021_1,primary_processed,4986.328125,2.7152179010062325e-07
IR_difficult_IR021_1,primary_processed,4989.2578125,5.255067735911825e-07
IR_difficult_IR021_1,primary_processed,4992.1875,5.502771317057925e-07
IR_difficult_IR021_1,primary_processed,4995.1171875,4.96280072367334e-07
IR_difficult_IR021_1,primary_processed,4998.046875,4.848343238977841e-07
IR_difficult_IR021_1,primary_processed,5000.9765625,8.706573228466366e-07
IR_difficult_IR021_1,primary_processed,5003.90625,9.744864258426702e-07
IR_difficult_IR021_1,primary_processed,5006.8359375,4.255715736544866e-07
IR_difficult_IR021_1,primary_processed,5009.765625,3.027573926815289e-07
IR_difficult_IR021_1,primary_processed,5012.6953125,3.5353221298470306e-07
IR_difficult_IR021_1,primary_processed,5015.625,5.982034497469003e-07
IR_difficult_IR021_1,primary_processed,5018.5546875,6.915033773095662e-07
IR_difficult_IR021_1,primary_processed,5021.484375,5.653762088592159e-07
IR_difficult_IR021_1,primary_processed,5024.4140625,4.4844252434865513e-07
IR_difficult_IR021_1,primary_processed,5027.34375,5.525376098144797e-07
IR_difficult_IR021_1,primary_processed,5030.2734375,8.517981454530727e-07
IR_difficult_IR021_1,primary_processed,5033.203125,7.66066233166144e-07
IR_difficult_IR021_1,primary_processed,5036.1328125,5.351450746404104e-07
IR_difficult_IR021_1,primary_processed,5039.0625,6.324164546952034e-07
IR_difficult_IR021_1,primary_processed,5041.9921875,5.650679114611434e-07
IR_difficult_IR021_1,primary_processed,5044.921875,7.361012365426427e-07
IR_difficult_IR021_1,primary_processed,5047.8515625,1.4330287665791213e-06
IR_difficult_IR021_1,primary_processed,5050.78125,1.5106088486458625e-06
IR_difficult_IR021_1,primary_processed,5053.7109375,8.310090496948082e-07
IR_difficult_IR021_1,primary_processed,5056.640625,7.61693070908518e-07
IR_difficult_IR021_1,primary_processed,5059.5703125,1.1230207800784483e-06
IR_difficult_IR021_1,primary_processed,5062.5,1.113778674835268e-06
IR_difficult_IR021_1,primary_processed,5065.4296875,7.336263562556775e-07
IR_difficult_IR021_1,primary_processed,5068.359375,7.557607060231355e-07
IR_difficult_IR021_1,primary_processed,5071.2890625,9.335209841870554e-07
IR_difficult_IR021_1,primary_processed,5074.21875,2.2068248910830986e-06
IR_difficult_IR021_1,primary_processed,5077.1484375,2.82726548169324e-06
IR_difficult_IR021_1,primary_processed,5080.078125,1.7194262707091822e-06
IR_difficult_IR021_1,primary_processed,5083.0078125,9.554771280671083e-07
IR_difficult_IR021_1,primary_processed,5085.9375,9.040736230637775e-07
IR_difficult_IR021_1,primary_processed,5088.8671875,1.3259347371704046e-06
IR_difficult_IR021_1,primary_processed,5091.796875,1.0688981020023306e-06
IR_difficult_IR021_1,primary_processed,5094.7265625,6.196163762370698e-07
IR_difficult_IR021_1,primary_processed,5097.65625,5.967236675911482e-07
IR_difficult_IR021_1,primary_processed,5100.5859375,5.79708300530766e-07
IR_difficult_IR021_1,primary_processed,5103.515625,1.159408218339748e-06
IR_difficult_IR021_1,primary_processed,5106.4453125,1.7503067606729812e-06
IR_difficult_IR021_1,primary_processed,5109.375,8.41834720439079e-07
IR_difficult_IR021_1,primary_processed,5112.3046875,4.405373039354511e-07
IR_difficult_IR021_1,primary_processed,5115.234375,4.0011170153683903e-07
IR_difficult_IR021_1,primary_processed,5118.1640625,5.962165432340065e-07
IR_difficult_IR021_1,primary_processed,5121.09375,4.4133659768278224e-07
IR_difficult_IR021_1,primary_processed,5124.0234375,2.98742063021251e-07
IR_difficult_IR021_1,primary_processed,5126.953125,1.9130252154260177e-07
IR_difficult_IR021_1,primary_processed,5129.8828125,1.554596347195992e-07
IR_difficult_IR021_1,primary_processed,5132.8125,2.1637583668903085e-07
IR_difficult_IR021_1,primary_processed,5135.7421875,3.163230189269089e-07
IR_difficult_IR021_1,primary_processed,5138.671875,2.1719779065492094e-07
IR_difficult_IR021_1,primary_processed,5141.6015625,1.5867883089991944e-07
IR_difficult_IR021_1,primary_processed,5144.53125,1.2458460960756348e-07
IR_difficult_IR021_1,primary_processed,5147.4609375,1.6869219027761686e-07
IR_difficult_IR021_1,primary_processed,5150.390625,2.0489306923652473e-07
IR_difficult_IR021_1,primary_processed,5153.3203125,1.4011151597145297e-07
IR_difficult_IR021_1,primary_processed,5156.25,1.0061441122418768e-07
IR_difficult_IR021_1,primary_processed,5159.1796875,1.0518493788686206e-07
IR_difficult_IR021_1,primary_processed,5162.109375,1.308982038805892e-07
IR_difficult_IR021_1,primary_processed,5165.0390625,1.337354812490371e-07
IR_difficult_IR021_1,primary_processed,5167.96875,1.1206243712273965e-07
IR_difficult_IR021_1,primary_processed,5170.8984375,1.3454406461455995e-07
IR_difficult_IR021_1,primary_processed,5173.828125,1.3972193007472482e-07
IR_difficult_IR021_1,primary_processed,5176.7578125,1.858671434500243e-07
IR_difficult_IR021_1,primary_processed,5179.6875,2.54065634772366e-07
IR_difficult_IR021_1,primary_processed,5182.6171875,1.2622259087659143e-07
IR_difficult_IR021_1,primary_processed,5185.546875,8.378395728974013e-08
IR_difficult_IR021_1,primary_processed,5188.4765625,1.6004293132956484e-07
IR_difficult_IR021_1,primary_processed,5191.40625,2.6280623644221395e-07
IR_difficult_IR021_1,primary_processed,5194.3359375,3.1839150149867093e-07
IR_difficult_IR021_1,primary_processed,5197.265625,3.0148422080310765e-07
IR_difficult_IR021_1,primary_processed,5200.1953125,2.689137384038408e-07
IR_difficult_IR021_1,primary_processed,5203.125,3.5184254521846306e-07
IR_difficult_IR021_1,primary_processed,5206.0546875,6.314904659875257e-07
IR_difficult_IR021_1,primary_processed,5208.984375,1.7911505199716136e-06
IR_difficult_IR021_1,primary_processed,5211.9140625,1.1181350360895218e-06
IR_difficult_IR021_1,primary_processed,5214.84375,2.598350545773454e-07
IR_difficult_IR021_1,primary_processed,5217.7734375,3.311244497519781e-07
IR_difficult_IR021_1,primary_processed,5220.703125,4.88989198669585e-07
IR_difficult_IR021_1,primary_processed,5223.6328125,5.737901551112371e-07
IR_difficult_IR021_1,primary_processed,5226.5625,3.363386614196822e-07
IR_difficult_IR021_1,primary_processed,5229.4921875,1.5592303483134153e-07
IR_difficult_IR021_1,primary_processed,5232.421875,1.3043687637571308e-07
IR_difficult_IR021_1,primary_processed,5235.3515625,1.8095705465964955e-07
IR_difficult_IR021_1,primary_processed,5238.28125,2.5582025412292353e-07
IR_difficult_IR021_1,primary_processed,5241.2109375,1.8038291791356802e-07
IR_difficult_IR021_1,primary_processed,5244.140625,1.0247266325931447e-07
IR_difficult_IR021_1,primary_processed,5247.0703125,1.10732933912619e-07
IR_difficult_IR021_1,primary_processed,5250.0,1.4101036704391074e-07
IR_difficult_IR021_1,primary_processed,5252.9296875,1.8660866581264905e-07
IR_difficult_IR021_1,primary_processed,5255.859375,1.4031053487076945e-07
IR_difficult_IR021_1,primary_processed,5258.7890625,9.090590982630402e-08
IR_difficult_IR021_1,primary_processed,5261.71875,1.115550951568275e-07
IR_difficult_IR021_1,primary_processed,5264.6484375,1.2793261496397692e-07
IR_difficult_IR021_1,primary_processed,5267.578125,6.793378669691819e-08
IR_difficult_IR021_1,primary_processed,5270.5078125,6.392675106930421e-08
IR_difficult_IR021_1,primary_processed,5273.4375,5.9361514209292196e-08
IR_difficult_IR021_1,primary_processed,5276.3671875,5.9595346081507945e-08
IR_difficult_IR021_1,primary_processed,5279.296875,7.103789902636362e-08
IR_difficult_IR021_1,primary_processed,5282.2265625,5.514112995922545e-08
IR_difficult_IR021_1,primary_processed,5285.15625,4.1604886549791667e-08
IR_difficult_IR021_1,primary_processed,5288.0859375,4.1283139909568054e-08
IR_difficult_IR021_1,primary_processed,5291.015625,3.479460181815081e-08
IR_difficult_IR021_1,primary_processed,5293.9453125,4.011531969521134e-08
IR_difficult_IR021_1,primary_processed,5296.875,7.032784942849563e-08
IR_difficult_IR021_1,primary_processed,5299.8046875,8.06104141357667e-08
IR_difficult_IR021_1,primary_processed,5302.734375,8.84950268805397e-08
IR_difficult_IR021_1,primary_processed,5305.6640625,9.257223126935513e-08
IR_difficult_IR021_1,primary_processed,5308.59375,1.344264581337178e-07
IR_difficult_IR021_1,primary_processed,5311.5234375,1.3167077272191849e-07
IR_difficult_IR021_1,primary_processed,5314.453125,9.817034030137284e-08
IR_difficult_IR021_1,primary_processed,5317.3828125,7.99277654090771e-08
IR_difficult_IR021_1,primary_processed,5320.3125,8.626044287506506e-08
IR_difficult_IR021_1,primary_processed,5323.2421875,8.607598877397371e-08
IR_difficult_IR021_1,primary_processed,5326.171875,8.437473536389682e-08
IR_difficult_IR021_1,primary_processed,5329.1015625,7.935376559416994e-08
IR_difficult_IR021_1,primary_processed,5332.03125,6.02596696430581e-08
IR_difficult_IR021_1,primary_processed,5334.9609375,7.18292179493214e-08
IR_difficult_IR021_1,primary_processed,5337.890625,1.224368703924571e-07
IR_difficult_IR021_1,primary_processed,5340.8203125,9.346152393294225e-08
IR_difficult_IR021_1,primary_processed,5343.75,4.697094780684273e-08
IR_difficult_IR021_1,primary_processed,5346.6796875,3.9588691701336725e-08
IR_difficult_IR021_1,primary_processed,5349.609375,3.850411983567855e-08
IR_difficult_IR021_1,primary_processed,5352.5390625,4.99679345602086e-08
IR_difficult_IR021_1,primary_processed,5355.46875,6.97669116248157e-08
IR_difficult_IR021_1,primary_processed,5358.3984375,5.017835368066339e-08
IR_difficult_IR021_1,primary_processed,5361.328125,3.834201891325652e-08
IR_difficult_IR021_1,primary_processed,5364.2578125,5.7844001063467956e-08
IR_difficult_IR021_1,primary_processed,5367.1875,5.6892296369739145e-08
IR_difficult_IR021_1,primary_processed,5370.1171875,6.471150738301288e-08
IR_difficult_IR021_1,primary_processed,5373.046875,4.309625545342066e-08
IR_difficult_IR021_1,primary_processed,5375.9765625,2.6071142219306086e-08
IR_difficult_IR021_1,primary_processed,5378.90625,2.524709099143444e-08
IR_difficult_IR021_1,primary_processed,5381.8359375,4.642243581230154e-08
IR_difficult_IR021_1,primary_processed,5384.765625,4.851481375578081e-08
IR_difficult_IR021_1,primary_processed,5387.6953125,3.401787034926052e-08
IR_difficult_IR021_1,primary_processed,5390.625,2.093485494334417e-08
IR_difficult_IR021_1,primary_processed,5393.5546875,1.7207243120975828e-08
IR_difficult_IR021_1,primary_processed,5396.484375,2.7747277866016278e-08
IR_difficult_IR021_1,primary_processed,5399.4140625,3.025875802423733e-08
IR_difficult_IR021_1,primary_processed,5402.34375,1.9585050494065122e-08
IR_difficult_IR021_1,primary_processed,5405.2734375,1.565608188926663e-08
IR_difficult_IR021_1,primary_processed,5408.203125,1.4057594832803828e-08
IR_difficult_IR021_1,primary_processed,5411.1328125,3.0565713394718765e-08
IR_difficult_IR021_1,primary_processed,5414.0625,3.120995902705668e-08
IR_difficult_IR021_1,primary_processed,5416.9921875,2.314458033079674e-08
IR_difficult_IR021_1,primary_processed,5419.921875,1.7994998576782456e-08
IR_difficult_IR021_1,primary_processed,5422.8515625,2.0124279249989977e-08
IR_difficult_IR021_1,primary_processed,5425.78125,4.595739318435682e-08
IR_difficult_IR021_1,primary_processed,5428.7109375,4.224290980846835e-08
IR_difficult_IR021_1,primary_processed,5431.640625,2.6544590068222236e-08
IR_difficult_IR021_1,primary_processed,5434.5703125,2.068666196716769e-08
IR_difficult_IR021_1,primary_processed,5437.5,1.732513215498304e-08
IR_difficult_IR021_1,primary_processed,5440.4296875,2.4900695510569677e-08
IR_difficult_IR021_1,primary_processed,5443.359375,4.514494604136585e-08
IR_difficult_IR021_1,primary_processed,5446.2890625,3.3639986979028875e-08
IR_difficult_IR021_1,primary_processed,5449.21875,3.2301337491964145e-08
IR_difficult_IR021_1,primary_processed,5452.1484375,2.6881406771060942e-08
IR_difficult_IR021_1,primary_processed,5455.078125,3.498623982989827e-08
IR_difficult_IR021_1,primary_processed,5458.0078125,5.1967700946215036e-08
IR_difficult_IR021_1,primary_processed,5460.9375,3.8975232988759616e-08
IR_difficult_IR021_1,primary_processed,5463.8671875,3.3186428675930275e-08
IR_difficult_IR021_1,primary_processed,5466.796875,4.308083070077643e-08
IR_difficult_IR021_1,primary_processed,5469.7265625,6.64130965818512e-08
IR_difficult_IR021_1,primary_processed,5472.65625,6.295625994460312e-08
IR_difficult_IR021_1,primary_processed,5475.5859375,4.477070555011118e-08
IR_difficult_IR021_1,primary_processed,5478.515625,4.306166448553415e-08
IR_difficult_IR021_1,primary_processed,5481.4453125,6.6792529228032e-08
IR_difficult_IR021_1,primary_processed,5484.375,1.1337228049067291e-07
IR_difficult_IR021_1,primary_processed,5487.3046875,1.3874517626148248e-07
IR_difficult_IR021_1,primary_processed,5490.234375,8.659898430401879e-08
IR_difficult_IR021_1,primary_processed,5493.1640625,4.160114668612693e-08
IR_difficult_IR021_1,primary_processed,5496.09375,4.160601217265134e-08
IR_difficult_IR021_1,primary_processed,5499.0234375,7.621608455815714e-08
IR_difficult_IR021_1,primary_processed,5501.953125,1.0509448342318207e-07
IR_difficult_IR021_1,primary_processed,5504.8828125,6.731710870218706e-08
IR_difficult_IR021_1,primary_processed,5507.8125,4.559857866184584e-08
IR_difficult_IR021_1,primary_processed,5510.7421875,5.7120541543941916e-08
IR_difficult_IR021_1,primary_processed,5513.671875,1.357358204583086e-07
IR_difficult_IR021_1,primary_processed,5516.6015625,2.6539788496848634e-07
IR_difficult_IR021_1,primary_processed,5519.53125,1.8999195749331585e-07
IR_difficult_IR021_1,primary_processed,5522.4609375,9.132613928465824e-08
IR_difficult_IR021_1,primary_processed,5525.390625,8.663483804660041e-08
IR_difficult_IR021_1,primary_processed,5528.3203125,1.2928849620661356e-07
IR_difficult_IR021_1,primary_processed,5531.25,1.1528730697437991e-07
IR_difficult_IR021_1,primary_processed,5534.1796875,7.0895027606924e-08
IR_difficult_IR021_1,primary_processed,5537.109375,8.783393382961215e-08
IR_difficult_IR021_1,primary_processed,5540.0390625,1.1989895959685363e-07
IR_difficult_IR021_1,primary_processed,5542.96875,1.4812152682960316e-07
IR_difficult_IR021_1,primary_processed,5545.8984375,2.4709682248405455e-07
IR_difficult_IR021_1,primary_processed,5548.828125,2.1705681020733867e-07
IR_difficult_IR021_1,primary_processed,5551.7578125,1.6648667035430734e-07
IR_difficult_IR021_1,primary_processed,5554.6875,1.768518553973613e-07
IR_difficult_IR021_1,primary_processed,5557.6171875,3.857234534489748e-07
IR_difficult_IR021_1,primary_processed,5560.546875,7.118016212529483e-07
IR_difficult_IR021_1,primary_processed,5563.4765625,5.133404670344449e-07
IR_difficult_IR021_1,primary_processed,5566.40625,3.1595741318306745e-07
IR_difficult_IR021_1,primary_processed,5569.3359375,2.483799512030671e-07
IR_difficult_IR021_1,primary_processed,5572.265625,3.269898100095341e-07
IR_difficult_IR021_1,primary_processed,5575.1953125,4.928312228493817e-07
IR_difficult_IR021_1,primary_processed,5578.125,6.986706186868099e-07
IR_difficult_IR021_1,primary_processed,5581.0546875,5.326344099845562e-07
IR_difficult_IR021_1,primary_processed,5583.984375,4.1454817712693675e-07
IR_difficult_IR021_1,primary_processed,5586.9140625,8.747311184259248e-07
IR_difficult_IR021_1,primary_processed,5589.84375,1.3018904249374372e-06
IR_difficult_IR021_1,primary_processed,5592.7734375,7.805531844415854e-07
IR_difficult_IR021_1,primary_processed,5595.703125,8.4126316028727e-07
IR_difficult_IR021_1,primary_processed,5598.6328125,7.237908990399996e-07
IR_difficult_IR021_1,primary_processed,5601.5625,1.0294736974775473e-06
IR_difficult_IR021_1,primary_processed,5604.4921875,1.8553661885219462e-06
IR_difficult_IR021_1,primary_processed,5607.421875,1.7337127357193787e-06
IR_difficult_IR021_1,primary_processed,5610.3515625,1.0618552746328839e-06
IR_difficult_IR021_1,primary_processed,5613.28125,1.0986740399062934e-06
IR_difficult_IR021_1,primary_processed,5616.2109375,1.8598439529345272e-06
IR_difficult_IR021_1,primary_processed,5619.140625,1.0928310635798725e-06
IR_difficult_IR021_1,primary_processed,5622.0703125,6.709273929667161e-07
IR_difficult_IR021_1,primary_processed,5625.0,8.890754813282974e-07
IR_difficult_IR021_1,primary_processed,5627.9296875,7.001957023380298e-07
IR_difficult_IR021_1,primary_processed,5630.859375,6.734121111699698e-07
IR_difficult_IR021_1,primary_processed,5633.7890625,1.9082696379738527e-06
IR_difficult_IR021_1,primary_processed,5636.71875,1.6104559204137547e-06
IR_difficult_IR021_1,primary_processed,5639.6484375,7.647778415819663e-07
IR_difficult_IR021_1,primary_processed,5642.578125,3.8419853302331684e-07
IR_difficult_IR021_1,primary_processed,5645.5078125,4.794692178614328e-07
IR_difficult_IR021_1,primary_processed,5648.4375,8.169837518385773e-07
IR_difficult_IR021_1,primary_processed,5651.3671875,6.267698091387218e-07
IR_difficult_IR021_1,primary_processed,5654.296875,2.962767521256633e-07
IR_difficult_IR021_1,primary_processed,5657.2265625,2.866920499241114e-07
IR_difficult_IR021_1,primary_processed,5660.15625,4.919730302713083e-07
IR_difficult_IR021_1,primary_processed,5663.0859375,9.20665048320951e-07
IR_difficult_IR021_1,primary_processed,5666.015625,7.040386191237705e-07
IR_difficult_IR021_1,primary_processed,5668.9453125,2.896303117912012e-07
IR_difficult_IR021_1,primary_processed,5671.875,2.60369501027523e-07
IR_difficult_IR021_1,primary_processed,5674.8046875,4.2822414097496853e-07
IR_difficult_IR021_1,primary_processed,5677.734375,4.057039562243019e-07
IR_difficult_IR021_1,primary_processed,5680.6640625,2.0510072856192044e-07
IR_difficult_IR021_1,primary_processed,5683.59375,1.347614952507213e-07
